,Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
15612,Application_1886382319,O_Sent (mail and online),User_8,2016-04-07 03:47:50.245,2016/04/07 03:47:50.245,
15613,Application_1886382319,O_Created,User_8,2016-04-07 03:47:50.245,2016/04/07 03:47:50.245,
15614,Application_1886382319,A_Cancelled,User_1,2016-04-07 03:47:50.245,2016/04/07 03:47:50.245,
15615,Application_1886382319,O_Cancelled,User_1,2016-04-07 03:47:50.245,2016/04/07 03:47:50.245,False
15616,Application_723119311,A_Create Application,User_1,2016-04-07 03:58:32.613,2016/04/07 03:58:32.613,
15617,Application_723119311,O_Create Offer,User_4,2016-04-07 03:58:32.613,2016/04/07 03:58:32.613,
15618,Application_723119311,O_Sent (mail and online),User_4,2016-04-07 03:58:32.613,2016/04/07 03:58:32.613,
15619,Application_723119311,A_Accepted,User_4,2016-04-07 03:58:32.613,2016/04/07 03:58:32.613,
15620,Application_723119311,O_Created,User_4,2016-04-07 03:58:32.613,2016/04/07 03:58:32.613,
15621,Application_723119311,A_Submitted,User_1,2016-04-07 03:58:32.613,2016/04/07 03:58:32.613,
15622,Application_723119311,A_Concept,User_1,2016-04-07 03:58:32.613,2016/04/07 03:58:32.613,
15623,Application_1971442108,A_Create Application,User_1,2016-04-07 06:22:30.379,2016/04/07 06:22:30.379,
15624,Application_1971442108,A_Submitted,User_1,2016-04-07 06:22:30.424,2016/04/07 06:22:30.424,
15625,Application_1971442108,A_Concept,User_1,2016-04-07 06:23:28.633,2016/04/07 06:23:28.633,
15626,Application_769549111,A_Cancelled,User_1,2016-04-07 15:00:33.509,2016/04/07 15:00:33.509,
15627,Application_769549111,O_Cancelled,User_1,2016-04-07 15:00:33.613,2016/04/07 15:00:33.613,
15628,Application_769549111,O_Cancelled,User_1,2016-04-07 15:00:33.672,2016/04/07 15:00:33.672,False
15629,Application_877270210,A_Cancelled,User_1,2016-04-07 15:00:41.691,2016/04/07 15:00:41.691,
15630,Application_877270210,O_Cancelled,User_1,2016-04-07 15:00:41.748,2016/04/07 15:00:41.748,False
15631,Application_1223569371,A_Cancelled,User_1,2016-04-07 15:00:42.899,2016/04/07 15:00:42.899,
15632,Application_1223569371,O_Cancelled,User_1,2016-04-07 15:00:42.945,2016/04/07 15:00:42.945,False
15633,Application_430531880,A_Cancelled,User_1,2016-04-07 15:00:43.894,2016/04/07 15:00:43.894,
15634,Application_430531880,O_Cancelled,User_1,2016-04-07 15:00:44.118,2016/04/07 15:00:44.118,False
15635,Application_1325335309,A_Cancelled,User_1,2016-04-07 15:00:47.083,2016/04/07 15:00:47.083,
15636,Application_1325335309,O_Cancelled,User_1,2016-04-07 15:00:47.116,2016/04/07 15:00:47.116,False
15637,Application_1343107752,A_Cancelled,User_1,2016-04-07 15:00:55.295,2016/04/07 15:00:55.295,
15638,Application_1343107752,O_Cancelled,User_1,2016-04-07 15:00:55.322,2016/04/07 15:00:55.322,False
15639,Application_888359730,A_Cancelled,User_1,2016-04-07 15:00:58.303,2016/04/07 15:00:58.303,
15640,Application_888359730,O_Cancelled,User_1,2016-04-07 15:00:58.348,2016/04/07 15:00:58.348,False
15641,Application_212270704,A_Cancelled,User_1,2016-04-07 15:00:59.306,2016/04/07 15:00:59.306,
15642,Application_212270704,O_Cancelled,User_1,2016-04-07 15:00:59.370,2016/04/07 15:00:59.370,False
15643,Application_335535958,A_Cancelled,User_1,2016-04-07 15:01:00.510,2016/04/07 15:01:00.510,
15644,Application_335535958,O_Cancelled,User_1,2016-04-07 15:01:00.574,2016/04/07 15:01:00.574,
15645,Application_335535958,O_Cancelled,User_1,2016-04-07 15:01:00.594,2016/04/07 15:01:00.594,False
15646,Application_2082477759,A_Cancelled,User_1,2016-04-07 15:01:01.712,2016/04/07 15:01:01.712,
15647,Application_2082477759,O_Cancelled,User_1,2016-04-07 15:01:01.773,2016/04/07 15:01:01.773,
15648,Application_2082477759,O_Cancelled,User_1,2016-04-07 15:01:01.787,2016/04/07 15:01:01.787,False
15649,Application_1860190418,A_Cancelled,User_1,2016-04-07 15:01:02.724,2016/04/07 15:01:02.724,
15650,Application_1860190418,O_Cancelled,User_1,2016-04-07 15:01:02.759,2016/04/07 15:01:02.759,False
15651,Application_2096101122,A_Cancelled,User_1,2016-04-07 15:01:06.528,2016/04/07 15:01:06.528,
15652,Application_2096101122,O_Cancelled,User_1,2016-04-07 15:01:06.556,2016/04/07 15:01:06.556,False
15653,Application_214162594,A_Cancelled,User_1,2016-04-07 15:01:07.945,2016/04/07 15:01:07.945,
15654,Application_214162594,O_Cancelled,User_1,2016-04-07 15:01:07.974,2016/04/07 15:01:07.974,False
15655,Application_461262243,A_Cancelled,User_1,2016-04-07 15:01:08.729,2016/04/07 15:01:08.729,
15656,Application_461262243,O_Cancelled,User_1,2016-04-07 15:01:08.775,2016/04/07 15:01:08.775,False
15657,Application_1124752980,A_Cancelled,User_1,2016-04-07 15:01:09.530,2016/04/07 15:01:09.530,
15658,Application_1124752980,O_Cancelled,User_1,2016-04-07 15:01:09.579,2016/04/07 15:01:09.579,False
15659,Application_1901761427,A_Cancelled,User_1,2016-04-07 15:01:10.533,2016/04/07 15:01:10.533,
15660,Application_1901761427,O_Cancelled,User_1,2016-04-07 15:01:10.567,2016/04/07 15:01:10.567,False
15661,Application_1780372767,A_Cancelled,User_1,2016-04-07 15:01:11.538,2016/04/07 15:01:11.538,
15662,Application_1780372767,O_Cancelled,User_1,2016-04-07 15:01:11.588,2016/04/07 15:01:11.588,False
15663,Application_1516456466,A_Cancelled,User_1,2016-04-07 15:01:13.542,2016/04/07 15:01:13.542,
15664,Application_1516456466,O_Cancelled,User_1,2016-04-07 15:01:13.569,2016/04/07 15:01:13.569,False
15665,Application_411521567,A_Cancelled,User_1,2016-04-07 15:01:14.548,2016/04/07 15:01:14.548,
15666,Application_411521567,O_Cancelled,User_1,2016-04-07 15:01:14.575,2016/04/07 15:01:14.575,False
15667,Application_1517945646,A_Cancelled,User_1,2016-04-07 15:01:15.345,2016/04/07 15:01:15.345,
15668,Application_1517945646,O_Cancelled,User_1,2016-04-07 15:01:15.374,2016/04/07 15:01:15.374,False
15669,Application_188064935,A_Cancelled,User_1,2016-04-07 15:01:16.571,2016/04/07 15:01:16.571,
15670,Application_188064935,O_Cancelled,User_1,2016-04-07 15:01:16.601,2016/04/07 15:01:16.601,False
15671,Application_1972712480,A_Cancelled,User_1,2016-04-07 15:01:17.349,2016/04/07 15:01:17.349,
15672,Application_1972712480,O_Cancelled,User_1,2016-04-07 15:01:17.378,2016/04/07 15:01:17.378,False
15673,Application_580049342,A_Cancelled,User_1,2016-04-07 15:01:19.157,2016/04/07 15:01:19.157,
15674,Application_580049342,O_Cancelled,User_1,2016-04-07 15:01:19.187,2016/04/07 15:01:19.187,False
15675,Application_1213485507,A_Cancelled,User_1,2016-04-07 15:01:19.956,2016/04/07 15:01:19.956,
15676,Application_1213485507,O_Cancelled,User_1,2016-04-07 15:01:19.984,2016/04/07 15:01:19.984,False
15677,Application_260822015,A_Cancelled,User_1,2016-04-07 15:01:21.963,2016/04/07 15:01:21.963,
15678,Application_260822015,O_Cancelled,User_1,2016-04-07 15:01:21.998,2016/04/07 15:01:21.998,
15679,Application_260822015,O_Cancelled,User_1,2016-04-07 15:01:22.008,2016/04/07 15:01:22.008,False
15680,Application_441004081,A_Cancelled,User_1,2016-04-07 15:01:22.302,2016/04/07 15:01:22.302,
15681,Application_441004081,O_Cancelled,User_1,2016-04-07 15:01:22.331,2016/04/07 15:01:22.331,False
15682,Application_696222167,A_Create Application,User_1,2016-04-07 15:25:45.199,2016/04/07 15:25:45.199,
15683,Application_696222167,A_Submitted,User_1,2016-04-07 15:25:45.258,2016/04/07 15:25:45.258,
15684,Application_696222167,A_Concept,User_1,2016-04-07 15:26:39.667,2016/04/07 15:26:39.667,
15685,Application_1274891861,A_Create Application,User_1,2016-04-07 15:53:24.875,2016/04/07 15:53:24.875,
15686,Application_1274891861,A_Submitted,User_1,2016-04-07 15:53:24.929,2016/04/07 15:53:24.929,
15687,Application_607229218,W_Validate application,User_99,2016-04-07 16:05:00.953,2016/04/11 23:30:06.583,
15688,Application_607229218,A_Validating,User_113,2016-04-07 16:05:01.904,2016/04/07 16:05:01.904,
15689,Application_607229218,O_Returned,User_113,2016-04-07 16:05:09.244,2016/04/07 16:05:09.244,
15690,Application_1274891861,W_Complete application,User_4,2016-04-07 16:09:28.879,2016/04/07 16:18:49.816,
15691,Application_1274891861,A_Concept,User_4,2016-04-07 16:09:28.883,2016/04/07 16:09:28.883,
15692,Application_1274891861,A_Accepted,User_4,2016-04-07 16:17:44.670,2016/04/07 16:17:44.670,
15693,Application_1274891861,O_Create Offer,User_4,2016-04-07 16:18:17.558,2016/04/07 16:18:17.558,
15694,Application_1274891861,O_Created,User_4,2016-04-07 16:18:19.064,2016/04/07 16:18:19.064,
15695,Application_1274891861,O_Sent (mail and online),User_4,2016-04-07 16:18:49.796,2016/04/07 16:18:49.796,
15696,Application_1274891861,W_Call after offers,User_4,2016-04-07 16:18:49.878,2016/04/07 16:18:49.878,
15697,Application_1274891861,A_Complete,User_4,2016-04-07 16:18:49.934,2016/04/07 16:18:49.934,
15698,Application_90442094,O_Returned,User_119,2016-04-07 16:48:08.368,2016/04/07 16:48:08.368,True
15699,Application_90442094,O_Accepted,User_99,2016-04-07 16:48:08.368,2016/04/07 16:48:08.368,
15700,Application_90442094,A_Pending,User_99,2016-04-07 16:48:08.368,2016/04/07 16:48:08.368,True
15701,Application_1708559649,A_Accepted,User_10,2016-04-07 16:56:00.926,2016/04/07 16:56:00.926,
15702,Application_1947668470,O_Returned,User_113,2016-04-07 16:57:42.448,2016/04/07 16:57:42.448,True
15703,Application_1947668470,W_Validate application,User_113,2016-04-07 16:57:42.448,2016/04/07 16:57:42.448,
15704,Application_1947668470,O_Accepted,User_95,2016-04-07 16:57:42.448,2016/04/07 16:57:42.448,
15705,Application_1947668470,A_Pending,User_95,2016-04-07 16:57:42.448,2016/04/07 16:57:42.448,True
15706,Application_1947668470,A_Validating,User_113,2016-04-07 16:57:42.448,2016/04/07 16:57:42.448,
15707,Application_1708559649,O_Create Offer,User_10,2016-04-07 16:58:16.541,2016/04/07 16:58:16.541,
15708,Application_1708559649,O_Created,User_10,2016-04-07 16:58:17.855,2016/04/07 16:58:17.855,
15709,Application_1708559649,O_Sent (mail and online),User_10,2016-04-07 16:58:35.742,2016/04/07 16:58:35.742,
15710,Application_1708559649,W_Call after offers,User_10,2016-04-07 16:58:35.768,2016/04/07 16:58:35.768,
15711,Application_1708559649,A_Complete,User_10,2016-04-07 16:58:35.771,2016/04/07 16:58:35.771,
15712,Application_2046128464,A_Accepted,User_16,2016-04-07 17:12:37.134,2016/04/07 17:12:37.134,
15713,Application_2046128464,O_Create Offer,User_16,2016-04-07 17:14:20.923,2016/04/07 17:14:20.923,
15714,Application_2046128464,O_Created,User_16,2016-04-07 17:14:22.205,2016/04/07 17:14:22.205,
15715,Application_2046128464,O_Sent (mail and online),User_16,2016-04-07 17:14:54.697,2016/04/07 17:14:54.697,
15716,Application_2046128464,W_Call after offers,User_16,2016-04-07 17:14:54.736,2016/04/07 17:14:54.736,
15717,Application_2046128464,A_Complete,User_16,2016-04-07 17:14:54.740,2016/04/07 17:14:54.740,
15718,Application_395903076,A_Concept,User_1,2016-04-07 17:21:12.078,2016/04/07 17:21:12.078,
15719,Application_395903076,W_Complete application,User_3,2016-04-07 17:21:12.078,2016/04/07 17:21:12.078,
15720,Application_1348043183,A_Create Application,User_1,2016-04-07 17:26:16.166,2016/04/07 17:26:16.166,
15721,Application_1348043183,A_Submitted,User_1,2016-04-07 17:26:16.222,2016/04/07 17:26:16.222,
15722,Application_1348043183,A_Concept,User_1,2016-04-07 17:27:32.757,2016/04/07 17:27:32.757,
15723,Application_726777197,A_Submitted,User_1,2016-04-07 17:35:55.234,2016/04/07 17:35:55.234,
15724,Application_726777197,A_Create Application,User_1,2016-04-07 17:35:55.234,2016/04/07 17:35:55.234,
15725,Application_1102463671,A_Create Application,User_4,2016-04-07 18:04:24.054,2016/04/07 18:04:24.054,
15726,Application_1102463671,W_Complete application,User_4,2016-04-07 18:04:24.065,2016/04/07 18:09:44.540,
15727,Application_1102463671,A_Concept,User_4,2016-04-07 18:04:24.067,2016/04/07 18:04:24.067,
15728,Application_845997257,A_Create Application,User_1,2016-04-07 18:04:47.654,2016/04/07 18:04:47.654,
15729,Application_845997257,A_Submitted,User_1,2016-04-07 18:04:47.699,2016/04/07 18:04:47.699,
15730,Application_845997257,A_Concept,User_1,2016-04-07 18:05:28.589,2016/04/07 18:05:28.589,
15731,Application_1102463671,A_Accepted,User_4,2016-04-07 18:06:53.611,2016/04/07 18:06:53.611,
15732,Application_1102463671,O_Create Offer,User_4,2016-04-07 18:09:14.901,2016/04/07 18:09:14.901,
15733,Application_1102463671,O_Created,User_4,2016-04-07 18:09:16.307,2016/04/07 18:09:16.307,
15734,Application_1102463671,O_Sent (mail and online),User_4,2016-04-07 18:09:44.517,2016/04/07 18:09:44.517,
15735,Application_1102463671,W_Call after offers,User_4,2016-04-07 18:09:44.561,2016/04/07 18:09:44.561,
15736,Application_1102463671,A_Complete,User_4,2016-04-07 18:09:44.567,2016/04/07 18:09:44.567,
15737,Application_1881425780,O_Create Offer,User_24,2016-04-07 18:32:03.080,2016/04/07 18:32:03.080,
15738,Application_1881425780,W_Call after offers,User_24,2016-04-07 18:32:03.080,2016/04/07 18:32:03.080,
15739,Application_1881425780,A_Concept,User_1,2016-04-07 18:32:03.080,2016/04/07 18:32:03.080,
15740,Application_1881425780,O_Created,User_24,2016-04-07 18:32:03.080,2016/04/07 18:32:03.080,
15741,Application_1881425780,O_Sent (mail and online),User_24,2016-04-07 18:32:03.080,2016/04/07 18:32:03.080,
15742,Application_1881425780,A_Submitted,User_1,2016-04-07 18:32:03.080,2016/04/07 18:32:03.080,
15743,Application_1881425780,W_Complete application,User_24,2016-04-07 18:32:03.080,2016/04/07 18:32:03.080,
15744,Application_1881425780,A_Accepted,User_24,2016-04-07 18:32:03.080,2016/04/07 18:32:03.080,
15745,Application_1881425780,A_Cancelled,User_11,2016-04-07 18:32:03.080,2016/04/07 18:32:03.080,
15746,Application_1881425780,A_Complete,User_24,2016-04-07 18:32:03.080,2016/04/07 18:32:03.080,
15747,Application_1775305062,A_Accepted,User_38,2016-04-07 18:57:08.554,2016/04/07 18:57:08.554,
15748,Application_1775305062,O_Create Offer,User_38,2016-04-07 19:03:25.331,2016/04/07 19:03:25.331,
15749,Application_1775305062,O_Created,User_38,2016-04-07 19:03:26.702,2016/04/07 19:03:26.702,
15750,Application_1775305062,O_Sent (mail and online),User_38,2016-04-07 19:03:41.086,2016/04/07 19:03:41.086,
15751,Application_1775305062,W_Call after offers,User_38,2016-04-07 19:03:41.147,2016/04/07 19:03:41.147,
15752,Application_1775305062,A_Complete,User_38,2016-04-07 19:03:41.150,2016/04/07 19:03:41.150,
15753,Application_1116264042,O_Cancelled,User_1,2016-04-07 19:25:07.563,2016/04/07 19:25:07.563,False
15754,Application_608898266,W_Complete application,User_86,2016-04-07 19:25:07.911,2016/04/07 19:53:58.969,
15755,Application_644820841,O_Accepted,User_109,2016-04-07 19:38:47.280,2016/04/07 19:38:47.280,True
15756,Application_644820841,A_Pending,User_109,2016-04-07 19:38:47.280,2016/04/07 19:38:47.280,True
15757,Application_2014123088,O_Create Offer,User_4,2016-04-07 19:40:10.769,2016/04/07 19:40:10.769,
15758,Application_2014123088,A_Accepted,User_4,2016-04-07 19:40:10.769,2016/04/07 19:40:10.769,
15759,Application_2014123088,A_Concept,User_1,2016-04-07 19:40:10.769,2016/04/07 19:40:10.769,
15760,Application_2014123088,W_Complete application,User_27,2016-04-07 19:40:10.769,2016/04/07 19:40:10.769,
15761,Application_2014123088,O_Created,User_4,2016-04-07 19:40:10.769,2016/04/07 19:40:10.769,
15762,Application_608898266,A_Accepted,User_86,2016-04-07 19:45:27.162,2016/04/07 19:45:27.162,
15763,Application_608898266,O_Create Offer,User_86,2016-04-07 19:50:51.459,2016/04/07 19:50:51.459,
15764,Application_608898266,O_Created,User_86,2016-04-07 19:50:53.004,2016/04/07 19:50:53.004,
15765,Application_608898266,O_Sent (mail and online),User_86,2016-04-07 19:53:58.933,2016/04/07 19:53:58.933,
15766,Application_608898266,W_Call after offers,User_86,2016-04-07 19:53:58.991,2016/04/07 19:53:58.991,
15767,Application_608898266,A_Complete,User_86,2016-04-07 19:53:58.995,2016/04/07 19:53:58.995,
15768,Application_333902513,O_Accepted,User_102,2016-04-07 19:54:37.945,2016/04/07 19:54:37.945,True
15769,Application_333902513,A_Pending,User_102,2016-04-07 19:54:38.033,2016/04/07 19:54:38.033,True
15770,Application_127322260,A_Accepted,User_23,2016-04-07 20:03:56.815,2016/04/07 20:03:56.815,
15771,Application_127322260,O_Create Offer,User_23,2016-04-07 20:07:36.982,2016/04/07 20:07:36.982,
15772,Application_127322260,O_Created,User_23,2016-04-07 20:07:38.399,2016/04/07 20:07:38.399,
15773,Application_127322260,O_Sent (mail and online),User_23,2016-04-07 20:11:32.391,2016/04/07 20:11:32.391,
15774,Application_127322260,W_Call after offers,User_23,2016-04-07 20:11:32.434,2016/04/07 20:11:32.434,
15775,Application_127322260,A_Complete,User_23,2016-04-07 20:11:32.437,2016/04/07 20:11:32.437,
15776,Application_820140800,W_Complete application,User_49,2016-04-07 20:23:21.211,2016/04/07 20:29:55.624,
15777,Application_820140800,A_Accepted,User_49,2016-04-07 20:28:00.465,2016/04/07 20:28:00.465,
15778,Application_820140800,O_Create Offer,User_49,2016-04-07 20:29:38.607,2016/04/07 20:29:38.607,
15779,Application_820140800,O_Created,User_49,2016-04-07 20:29:40.058,2016/04/07 20:29:40.058,
15780,Application_820140800,O_Sent (mail and online),User_49,2016-04-07 20:29:55.593,2016/04/07 20:29:55.593,
15781,Application_820140800,W_Call after offers,User_49,2016-04-07 20:29:55.667,2016/04/07 20:29:55.667,
15782,Application_820140800,A_Complete,User_49,2016-04-07 20:29:55.671,2016/04/07 20:29:55.671,
15783,Application_285907468,A_Create Application,User_10,2016-04-07 20:33:33.918,2016/04/07 20:33:33.918,
15784,Application_285907468,A_Concept,User_10,2016-04-07 20:33:33.923,2016/04/07 20:33:33.923,
15785,Application_285907468,W_Complete application,User_76,2016-04-07 20:33:33.986,2016/04/09 02:46:02.012,
15786,Application_1838525925,A_Create Application,User_10,2016-04-07 20:48:46.033,2016/04/07 20:48:46.033,
15787,Application_1838525925,A_Concept,User_10,2016-04-07 20:48:46.036,2016/04/07 20:48:46.036,
15788,Application_1838525925,W_Complete application,User_28,2016-04-07 20:48:46.046,2016/04/12 18:07:43.278,
15789,Application_339079436,O_Returned,User_117,2016-04-07 20:52:39.395,2016/04/07 20:52:39.395,
15790,Application_339079436,A_Validating,User_117,2016-04-07 20:52:39.395,2016/04/07 20:52:39.395,
15791,Application_339079436,W_Validate application,User_30,2016-04-07 20:52:39.395,2016/04/08 23:01:47.619,
15792,Application_1618627539,W_Validate application,User_117,2016-04-07 21:20:39.050,2016/04/07 21:20:39.050,
15793,Application_1618627539,A_Validating,User_117,2016-04-07 21:20:40.086,2016/04/07 21:20:40.086,
15794,Application_1618627539,O_Returned,User_117,2016-04-07 21:21:09.697,2016/04/07 21:21:09.697,
15795,Application_1589119859,W_Complete application,User_38,2016-04-07 21:43:04.614,2016/04/08 21:38:51.111,
15796,Application_1589119859,A_Concept,User_4,2016-04-07 21:43:04.614,2016/04/07 21:43:04.614,
15797,Application_2057878121,O_Accepted,User_29,2016-04-07 22:06:52.451,2016/04/07 22:06:52.451,True
15798,Application_2057878121,A_Pending,User_29,2016-04-07 22:06:52.456,2016/04/07 22:06:52.456,True
15799,Application_433252294,A_Create Application,User_1,2016-04-07 23:07:18.685,2016/04/07 23:07:18.685,
15800,Application_433252294,A_Submitted,User_1,2016-04-07 23:07:18.752,2016/04/07 23:07:18.752,
15801,Application_433252294,A_Concept,User_1,2016-04-07 23:08:40.065,2016/04/07 23:08:40.065,
15802,Application_622835802,A_Create Application,User_1,2016-04-07 23:12:41.293,2016/04/07 23:12:41.293,
15803,Application_622835802,A_Submitted,User_1,2016-04-07 23:12:41.338,2016/04/07 23:12:41.338,
15804,Application_622835802,A_Concept,User_1,2016-04-07 23:13:34.308,2016/04/07 23:13:34.308,
15805,Application_165361517,O_Accepted,User_115,2016-04-07 23:16:45.612,2016/04/07 23:16:45.612,True
15806,Application_165361517,A_Pending,User_115,2016-04-07 23:16:45.616,2016/04/07 23:16:45.616,True
15807,Application_1791786801,A_Create Application,User_16,2016-04-07 23:30:08.184,2016/04/07 23:30:08.184,
15808,Application_1791786801,A_Concept,User_16,2016-04-07 23:30:08.188,2016/04/07 23:30:08.188,
15809,Application_1791786801,W_Complete application,User_61,2016-04-07 23:30:08.200,2016/04/08 23:57:25.558,
15810,Application_977259081,A_Accepted,User_76,2016-04-07 23:39:18.810,2016/04/07 23:39:18.810,
15811,Application_977259081,O_Create Offer,User_76,2016-04-07 23:44:23.392,2016/04/07 23:44:23.392,
15812,Application_977259081,O_Created,User_76,2016-04-07 23:44:25.840,2016/04/07 23:44:25.840,
15813,Application_977259081,O_Sent (mail and online),User_76,2016-04-07 23:46:30.210,2016/04/07 23:46:30.210,
15814,Application_977259081,W_Call after offers,User_76,2016-04-07 23:46:30.269,2016/04/07 23:46:30.269,
15815,Application_977259081,A_Complete,User_76,2016-04-07 23:46:30.273,2016/04/07 23:46:30.273,
15816,Application_1139316424,O_Create Offer,User_41,2016-04-08 00:02:21.197,2016/04/08 00:02:21.197,
15817,Application_1139316424,O_Created,User_41,2016-04-08 00:02:22.742,2016/04/08 00:02:22.742,
15818,Application_1139316424,O_Sent (mail and online),User_41,2016-04-08 00:07:02.361,2016/04/08 00:07:02.361,
15819,Application_1263516246,A_Accepted,User_46,2016-04-08 00:33:41.348,2016/04/08 00:33:41.348,
15820,Application_1263516246,O_Create Offer,User_46,2016-04-08 00:39:06.479,2016/04/08 00:39:06.479,
15821,Application_1263516246,O_Created,User_46,2016-04-08 00:39:07.860,2016/04/08 00:39:07.860,
15822,Application_1263516246,O_Sent (mail and online),User_46,2016-04-08 00:40:54.497,2016/04/08 00:40:54.497,
15823,Application_696222167,W_Complete application,User_97,2016-04-08 00:46:09.736,2016/04/08 00:46:09.736,
15824,Application_542995348,A_Create Application,User_70,2016-04-08 00:46:15.787,2016/04/08 00:46:15.787,
15825,Application_542995348,W_Complete application,User_70,2016-04-08 00:46:15.799,2016/04/08 00:54:10.932,
15826,Application_542995348,A_Concept,User_70,2016-04-08 00:46:15.802,2016/04/08 00:46:15.802,
15827,Application_542995348,A_Accepted,User_70,2016-04-08 00:48:30.652,2016/04/08 00:48:30.652,
15828,Application_542995348,O_Create Offer,User_70,2016-04-08 00:53:56.384,2016/04/08 00:53:56.384,
15829,Application_542995348,O_Created,User_70,2016-04-08 00:53:57.721,2016/04/08 00:53:57.721,
15830,Application_542995348,O_Sent (mail and online),User_70,2016-04-08 00:54:10.887,2016/04/08 00:54:10.887,
15831,Application_542995348,W_Call after offers,User_70,2016-04-08 00:54:10.951,2016/04/08 00:54:10.951,
15832,Application_542995348,A_Complete,User_70,2016-04-08 00:54:10.954,2016/04/08 00:54:10.954,
15833,Application_1033718512,W_Complete application,User_49,2016-04-08 01:16:18.112,2016/04/08 01:16:18.112,
15834,Application_696222167,A_Accepted,User_14,2016-04-08 01:23:54.984,2016/04/08 01:23:54.984,
15835,Application_696222167,O_Create Offer,User_14,2016-04-08 01:27:22.336,2016/04/08 01:27:22.336,
15836,Application_696222167,O_Created,User_14,2016-04-08 01:27:23.753,2016/04/08 01:27:23.753,
15837,Application_696222167,O_Sent (mail and online),User_14,2016-04-08 01:28:32.118,2016/04/08 01:28:32.118,
15838,Application_696222167,W_Call after offers,User_14,2016-04-08 01:28:32.147,2016/04/08 01:28:32.147,
15839,Application_696222167,A_Complete,User_14,2016-04-08 01:28:32.149,2016/04/08 01:28:32.149,
15840,Application_669398392,A_Create Application,User_70,2016-04-08 02:11:56.659,2016/04/08 02:11:56.659,
15841,Application_669398392,W_Complete application,User_70,2016-04-08 02:11:56.674,2016/04/08 02:21:57.600,
15842,Application_669398392,A_Concept,User_70,2016-04-08 02:11:56.677,2016/04/08 02:11:56.677,
15843,Application_669398392,A_Accepted,User_70,2016-04-08 02:17:25.229,2016/04/08 02:17:25.229,
15844,Application_669398392,O_Create Offer,User_70,2016-04-08 02:21:41.824,2016/04/08 02:21:41.824,
15845,Application_669398392,O_Created,User_70,2016-04-08 02:21:43.404,2016/04/08 02:21:43.404,
15846,Application_669398392,O_Sent (mail and online),User_70,2016-04-08 02:21:57.571,2016/04/08 02:21:57.571,
15847,Application_669398392,W_Call after offers,User_70,2016-04-08 02:21:57.613,2016/04/08 02:21:57.613,
15848,Application_669398392,A_Complete,User_70,2016-04-08 02:21:57.616,2016/04/08 02:21:57.616,
15849,Application_1270560432,A_Create Application,User_86,2016-04-08 02:34:05.586,2016/04/08 02:34:05.586,
15850,Application_1270560432,W_Complete application,User_86,2016-04-08 02:34:05.603,2016/04/08 02:49:51.154,
15851,Application_1270560432,A_Concept,User_86,2016-04-08 02:34:05.608,2016/04/08 02:34:05.608,
15852,Application_1270560432,A_Accepted,User_86,2016-04-08 02:40:14.252,2016/04/08 02:40:14.252,
15853,Application_1270560432,O_Create Offer,User_86,2016-04-08 02:45:26.390,2016/04/08 02:45:26.390,
15854,Application_1270560432,O_Created,User_86,2016-04-08 02:45:27.762,2016/04/08 02:45:27.762,
15855,Application_1270560432,O_Sent (mail and online),User_86,2016-04-08 02:49:51.133,2016/04/08 02:49:51.133,
15856,Application_1270560432,W_Call after offers,User_86,2016-04-08 02:49:51.166,2016/04/08 02:49:51.166,
15857,Application_1270560432,A_Complete,User_86,2016-04-08 02:49:51.169,2016/04/08 02:49:51.169,
15858,Application_1484249838,A_Create Application,User_1,2016-04-08 03:12:01.328,2016/04/08 03:12:01.328,
15859,Application_1484249838,A_Submitted,User_1,2016-04-08 03:12:01.373,2016/04/08 03:12:01.373,
15860,Application_1484249838,A_Concept,User_1,2016-04-08 03:13:13.350,2016/04/08 03:13:13.350,
15861,Application_1609323614,A_Create Application,User_1,2016-04-08 04:35:07.283,2016/04/08 04:35:07.283,
15862,Application_1609323614,A_Submitted,User_1,2016-04-08 04:35:07.337,2016/04/08 04:35:07.337,
15863,Application_1609323614,A_Concept,User_1,2016-04-08 04:36:26.254,2016/04/08 04:36:26.254,
15864,Application_2016409761,A_Create Application,User_1,2016-04-08 05:29:22.772,2016/04/08 05:29:22.772,
15865,Application_2016409761,A_Submitted,User_1,2016-04-08 05:29:22.840,2016/04/08 05:29:22.840,
15866,Application_2016409761,A_Concept,User_1,2016-04-08 05:30:00.497,2016/04/08 05:30:00.497,
15867,Application_148343970,A_Create Application,User_1,2016-04-08 06:18:30.535,2016/04/08 06:18:30.535,
15868,Application_148343970,A_Submitted,User_1,2016-04-08 06:18:30.588,2016/04/08 06:18:30.588,
15869,Application_148343970,A_Concept,User_1,2016-04-08 06:19:56.746,2016/04/08 06:19:56.746,
15870,Application_395903076,A_Complete,User_7,2016-04-08 14:06:41.770,2016/04/08 14:06:41.770,
15871,Application_395903076,O_Sent (mail and online),User_7,2016-04-08 14:06:41.770,2016/04/08 14:06:41.770,
15872,Application_395903076,A_Accepted,User_7,2016-04-08 14:06:41.770,2016/04/08 14:06:41.770,
15873,Application_395903076,O_Create Offer,User_7,2016-04-08 14:06:41.770,2016/04/08 14:06:41.770,
15874,Application_395903076,O_Created,User_7,2016-04-08 14:06:41.770,2016/04/08 14:06:41.770,
