Case ID,Activity,Resource,Complete Timestamp,(case) Accepted,(case) ApplicationID,(case) CreditScore,(case) FirstWithdrawalAmount,(case) MonthlyCost,(case) NumberOfTerms,(case) OfferedAmount,(case) Selected,Action,EventID,EventOrigin,OfferID,lifecycle:transition
Offer_583354359,O_Created,User_38,2016-01-28 01:02:11.225,True,Application_1006214165,844,5169.03,360.85,120,34500.0,True,statechange,OfferState_1235119703,Offer,Offer_583354359,complete
Offer_583354359,O_Sent (mail and online),User_38,2016-01-28 01:02:36.423,True,Application_1006214165,844,5169.03,360.85,120,34500.0,True,statechange,OfferState_1425395822,Offer,Offer_583354359,complete
Offer_81135599,O_Accepted,User_115,2016-01-28 01:03:05.215,True,Application_932219940,1061,0.0,90.0,138,9000.0,True,statechange,OfferState_1614825036,Offer,Offer_81135599,complete
Offer_563086463,O_Accepted,User_115,2016-01-28 01:04:17.777,True,Application_395422459,1034,25000.0,261.48,120,25000.0,True,statechange,OfferState_1985287445,Offer,Offer_563086463,complete
Offer_932917714,O_Create Offer,User_36,2016-01-28 01:05:11.902,True,Application_30719814,949,7000.0,150.0,127,15000.0,True,Created,Offer_932917714,Offer,,complete
Offer_932917714,O_Created,User_36,2016-01-28 01:05:13.247,True,Application_30719814,949,7000.0,150.0,127,15000.0,True,statechange,OfferState_1660858565,Offer,Offer_932917714,complete
Offer_932917714,O_Sent (mail and online),User_36,2016-01-28 01:05:28.688,True,Application_30719814,949,7000.0,150.0,127,15000.0,True,statechange,OfferState_1605665950,Offer,Offer_932917714,complete
Offer_1071342815,O_Accepted,User_115,2016-01-28 01:06:01.332,True,Application_1772525219,0,10000.0,300.0,56,15000.0,True,statechange,OfferState_1281255007,Offer,Offer_1071342815,complete
Offer_742317056,O_Accepted,User_115,2016-01-28 01:07:36.294,True,Application_644511070,922,8500.0,200.0,89,15000.0,True,statechange,OfferState_720867887,Offer,Offer_742317056,complete
Offer_266931477,O_Accepted,User_29,2016-01-28 01:19:07.735,True,Application_1662717048,951,6970.0,143.91,120,13000.0,True,statechange,OfferState_531663032,Offer,Offer_266931477,complete
Offer_1519898325,O_Cancelled,User_29,2016-01-28 01:19:07.755,True,Application_1662717048,0,5970.0,132.84,120,12000.0,False,statechange,OfferState_74102447,Offer,Offer_1519898325,complete
Offer_837211207,O_Cancelled,User_29,2016-01-28 01:19:07.956,True,Application_1662717048,0,0.0,120.0,134,12000.0,False,statechange,OfferState_250264936,Offer,Offer_837211207,complete
Offer_858161327,O_Refused,User_101,2016-01-28 01:21:14.825,False,Application_268576214,0,6000.0,150.0,45,6000.0,True,statechange,OfferState_542908457,Offer,Offer_858161327,complete
Offer_1738358341,O_Accepted,User_29,2016-01-28 01:22:42.609,False,Application_318047263,0,5000.0,160.0,127,16000.0,True,statechange,OfferState_867231989,Offer,Offer_1738358341,complete
Offer_942139391,O_Create Offer,User_41,2016-01-28 01:23:44.272,False,Application_294742387,0,22000.0,220.0,127,22000.0,True,Created,Offer_942139391,Offer,,complete
Offer_942139391,O_Created,User_41,2016-01-28 01:23:45.675,False,Application_294742387,0,22000.0,220.0,127,22000.0,True,statechange,OfferState_254750803,Offer,Offer_942139391,complete
Offer_1517972554,O_Accepted,User_29,2016-01-28 01:24:48.141,True,Application_2083125755,878,10000.0,201.76,57,10000.0,True,statechange,OfferState_65350075,Offer,Offer_1517972554,complete
Offer_912208149,O_Cancelled,User_29,2016-01-28 01:24:48.161,True,Application_2083125755,0,7500.0,153.96,57,7500.0,False,statechange,OfferState_717939066,Offer,Offer_912208149,complete
Offer_942139391,O_Sent (mail and online),User_41,2016-01-28 01:25:55.704,False,Application_294742387,0,22000.0,220.0,127,22000.0,True,statechange,OfferState_684931757,Offer,Offer_942139391,complete
Offer_2040623888,O_Accepted,User_29,2016-01-28 01:30:30.340,True,Application_1341760659,982,4393.0,278.11,38,9500.0,True,statechange,OfferState_1008828265,Offer,Offer_2040623888,complete
Offer_211671805,O_Accepted,User_29,2016-01-28 01:31:47.509,True,Application_599521614,986,6650.0,150.0,127,15000.0,True,statechange,OfferState_254572887,Offer,Offer_211671805,complete
Offer_1521943896,O_Accepted,User_29,2016-01-28 01:32:33.433,True,Application_1661283911,929,0.0,401.64,50,18100.0,True,statechange,OfferState_1548276131,Offer,Offer_1521943896,complete
Offer_752324484,O_Create Offer,User_4,2016-01-28 01:35:33.034,True,Application_1703977531,817,18000.0,200.0,111,18000.0,True,Created,Offer_752324484,Offer,,complete
Offer_752324484,O_Created,User_4,2016-01-28 01:35:34.222,True,Application_1703977531,817,18000.0,200.0,111,18000.0,True,statechange,OfferState_1198565476,Offer,Offer_752324484,complete
Offer_752324484,O_Sent (mail and online),User_4,2016-01-28 01:35:45.733,True,Application_1703977531,817,18000.0,200.0,111,18000.0,True,statechange,OfferState_1926349446,Offer,Offer_752324484,complete
Offer_1693991915,O_Accepted,User_115,2016-01-28 01:38:34.553,True,Application_1777080449,1016,5500.0,100.0,65,5500.0,True,statechange,OfferState_1576529571,Offer,Offer_1693991915,complete
Offer_1691999007,O_Create Offer,User_27,2016-01-28 01:39:14.967,True,Application_425716591,0,0.0,180.0,127,18000.0,False,Created,Offer_1691999007,Offer,,complete
Offer_1691999007,O_Created,User_27,2016-01-28 01:39:16.199,True,Application_425716591,0,0.0,180.0,127,18000.0,False,statechange,OfferState_2023155617,Offer,Offer_1691999007,complete
Offer_356389951,O_Create Offer,User_41,2016-01-28 01:39:43.615,True,Application_2030631255,0,0.0,160.0,127,16000.0,False,Created,Offer_356389951,Offer,,complete
Offer_356389951,O_Created,User_41,2016-01-28 01:39:44.966,True,Application_2030631255,0,0.0,160.0,127,16000.0,False,statechange,OfferState_1159413778,Offer,Offer_356389951,complete
Offer_1691999007,O_Sent (mail and online),User_27,2016-01-28 01:40:09.699,True,Application_425716591,0,0.0,180.0,127,18000.0,False,statechange,OfferState_1644285467,Offer,Offer_1691999007,complete
Offer_172694443,O_Accepted,User_115,2016-01-28 01:40:14.791,True,Application_1203647789,970,0.0,200.0,57,10000.0,True,statechange,OfferState_644053826,Offer,Offer_172694443,complete
Offer_356389951,O_Sent (mail and online),User_41,2016-01-28 01:40:17.668,True,Application_2030631255,0,0.0,160.0,127,16000.0,False,statechange,OfferState_218620735,Offer,Offer_356389951,complete
Offer_1329865874,O_Create Offer,User_4,2016-01-28 02:19:59.043,True,Application_242384872,0,23000.0,230.0,127,23000.0,True,Created,Offer_1329865874,Offer,,complete
Offer_1329865874,O_Created,User_4,2016-01-28 02:20:00.282,True,Application_242384872,0,23000.0,230.0,127,23000.0,True,statechange,OfferState_568186211,Offer,Offer_1329865874,complete
Offer_1329865874,O_Sent (mail and online),User_4,2016-01-28 02:20:39.661,True,Application_242384872,0,23000.0,230.0,127,23000.0,True,statechange,OfferState_1285470647,Offer,Offer_1329865874,complete
Offer_2016276809,O_Create Offer,User_7,2016-01-28 02:39:04.003,False,Application_1197857445,0,0.0,100.0,72,6000.0,False,Created,Offer_2016276809,Offer,,complete
Offer_2016276809,O_Created,User_7,2016-01-28 02:39:05.277,False,Application_1197857445,0,0.0,100.0,72,6000.0,False,statechange,OfferState_1502279579,Offer,Offer_2016276809,complete
Offer_1994172970,O_Create Offer,User_27,2016-01-28 02:40:18.081,True,Application_2082160,0,0.0,100.0,58,5000.0,False,Created,Offer_1994172970,Offer,,complete
Offer_1994172970,O_Created,User_27,2016-01-28 02:40:19.423,True,Application_2082160,0,0.0,100.0,58,5000.0,False,statechange,OfferState_2018610986,Offer,Offer_1994172970,complete
Offer_1644606582,O_Create Offer,User_38,2016-01-28 02:40:25.073,True,Application_1822774560,0,25000.0,409.0,70,25000.0,False,Created,Offer_1644606582,Offer,,complete
Offer_1644606582,O_Created,User_38,2016-01-28 02:40:26.422,True,Application_1822774560,0,25000.0,409.0,70,25000.0,False,statechange,OfferState_211288715,Offer,Offer_1644606582,complete
Offer_1994172970,O_Sent (mail and online),User_27,2016-01-28 02:40:38.751,True,Application_2082160,0,0.0,100.0,58,5000.0,False,statechange,OfferState_291547309,Offer,Offer_1994172970,complete
Offer_1644606582,O_Sent (mail and online),User_38,2016-01-28 02:40:39.790,True,Application_1822774560,0,25000.0,409.0,70,25000.0,False,statechange,OfferState_641019971,Offer,Offer_1644606582,complete
Offer_2016276809,O_Sent (mail and online),User_7,2016-01-28 02:41:10.904,False,Application_1197857445,0,0.0,100.0,72,6000.0,False,statechange,OfferState_862537607,Offer,Offer_2016276809,complete
Offer_113120401,O_Create Offer,User_17,2016-01-28 02:42:55.774,False,Application_1213605579,0,15000.0,250.0,126,25000.0,False,Created,Offer_113120401,Offer,,complete
Offer_113120401,O_Created,User_17,2016-01-28 02:42:57.002,False,Application_1213605579,0,15000.0,250.0,126,25000.0,False,statechange,OfferState_647791933,Offer,Offer_113120401,complete
Offer_1994172970,O_Cancelled,User_27,2016-01-28 02:44:04.356,True,Application_2082160,0,0.0,100.0,58,5000.0,False,statechange,OfferState_432069328,Offer,Offer_1994172970,complete
Offer_113120401,O_Sent (mail and online),User_17,2016-01-28 02:51:49.157,False,Application_1213605579,0,15000.0,250.0,126,25000.0,False,statechange,OfferState_217077919,Offer,Offer_113120401,complete
Offer_437333326,O_Create Offer,User_14,2016-01-28 02:55:36.061,True,Application_431447847,0,9702.0,250.0,69,15000.0,True,Created,Offer_437333326,Offer,,complete
Offer_437333326,O_Created,User_14,2016-01-28 02:55:37.674,True,Application_431447847,0,9702.0,250.0,69,15000.0,True,statechange,OfferState_2125446093,Offer,Offer_437333326,complete
Offer_617917820,O_Create Offer,User_14,2016-01-28 02:55:55.194,True,Application_431447847,0,15000.0,247.39,70,15000.0,False,Created,Offer_617917820,Offer,,complete
Offer_617917820,O_Created,User_14,2016-01-28 02:55:56.683,True,Application_431447847,0,15000.0,247.39,70,15000.0,False,statechange,OfferState_1236358675,Offer,Offer_617917820,complete
Offer_617917820,O_Sent (mail and online),User_14,2016-01-28 02:56:20.218,True,Application_431447847,0,15000.0,247.39,70,15000.0,False,statechange,OfferState_1425929234,Offer,Offer_617917820,complete
Offer_437333326,O_Sent (mail and online),User_14,2016-01-28 02:56:20.220,True,Application_431447847,0,9702.0,250.0,69,15000.0,True,statechange,OfferState_1466332506,Offer,Offer_437333326,complete
Offer_361020923,O_Create Offer,User_7,2016-01-28 02:57:14.472,True,Application_402680717,0,0.0,220.0,57,11000.0,False,Created,Offer_361020923,Offer,,complete
Offer_361020923,O_Created,User_7,2016-01-28 02:57:15.632,True,Application_402680717,0,0.0,220.0,57,11000.0,False,statechange,OfferState_1982817196,Offer,Offer_361020923,complete
Offer_1336473341,O_Create Offer,User_7,2016-01-28 03:03:55.932,True,Application_402680717,925,12000.0,300.0,56,15000.0,True,Created,Offer_1336473341,Offer,,complete
Offer_1336473341,O_Created,User_7,2016-01-28 03:03:57.259,True,Application_402680717,925,12000.0,300.0,56,15000.0,True,statechange,OfferState_1660301101,Offer,Offer_1336473341,complete
Offer_1336473341,O_Sent (mail and online),User_7,2016-01-28 03:04:22.407,True,Application_402680717,925,12000.0,300.0,56,15000.0,True,statechange,OfferState_1990635124,Offer,Offer_1336473341,complete
Offer_361020923,O_Cancelled,User_7,2016-01-28 03:04:33.595,True,Application_402680717,0,0.0,220.0,57,11000.0,False,statechange,OfferState_1775926094,Offer,Offer_361020923,complete
Offer_1079602710,O_Create Offer,User_27,2016-01-28 03:10:48.385,True,Application_1137139708,0,0.0,150.0,127,15000.0,True,Created,Offer_1079602710,Offer,,complete
Offer_1079602710,O_Created,User_27,2016-01-28 03:10:49.747,True,Application_1137139708,0,0.0,150.0,127,15000.0,True,statechange,OfferState_1055658982,Offer,Offer_1079602710,complete
Offer_1079602710,O_Sent (mail and online),User_27,2016-01-28 03:11:01.541,True,Application_1137139708,0,0.0,150.0,127,15000.0,True,statechange,OfferState_1364644886,Offer,Offer_1079602710,complete
Offer_2019277586,O_Create Offer,User_17,2016-01-28 03:13:11.345,True,Application_855552533,878,0.0,250.0,118,23600.0,True,Created,Offer_2019277586,Offer,,complete
Offer_2019277586,O_Created,User_17,2016-01-28 03:13:12.632,True,Application_855552533,878,0.0,250.0,118,23600.0,True,statechange,OfferState_1444435570,Offer,Offer_2019277586,complete
Offer_2019277586,O_Sent (mail and online),User_17,2016-01-28 03:14:11.806,True,Application_855552533,878,0.0,250.0,118,23600.0,True,statechange,OfferState_1726638007,Offer,Offer_2019277586,complete
Offer_1694822802,O_Create Offer,User_14,2016-01-28 03:16:18.262,True,Application_173674899,0,8300.0,163.14,60,8300.0,False,Created,Offer_1694822802,Offer,,complete
Offer_1694822802,O_Created,User_14,2016-01-28 03:16:19.575,True,Application_173674899,0,8300.0,163.14,60,8300.0,False,statechange,OfferState_174146472,Offer,Offer_1694822802,complete
Offer_1694822802,O_Sent (mail and online),User_14,2016-01-28 03:19:16.314,True,Application_173674899,0,8300.0,163.14,60,8300.0,False,statechange,OfferState_389148547,Offer,Offer_1694822802,complete
Offer_1301126936,O_Create Offer,User_7,2016-01-28 03:29:02.168,True,Application_1008776960,0,11066.0,225.22,62,12000.0,False,Created,Offer_1301126936,Offer,,complete
Offer_1301126936,O_Created,User_7,2016-01-28 03:29:03.445,True,Application_1008776960,0,11066.0,225.22,62,12000.0,False,statechange,OfferState_825760141,Offer,Offer_1301126936,complete
Offer_1516168664,O_Create Offer,User_41,2016-01-28 03:29:26.388,True,Application_92231513,0,5000.0,223.16,24,5000.0,False,Created,Offer_1516168664,Offer,,complete
Offer_1516168664,O_Created,User_41,2016-01-28 03:29:27.750,True,Application_92231513,0,5000.0,223.16,24,5000.0,False,statechange,OfferState_1015305534,Offer,Offer_1516168664,complete
Offer_1516168664,O_Sent (mail and online),User_41,2016-01-28 03:30:43.316,True,Application_92231513,0,5000.0,223.16,24,5000.0,False,statechange,OfferState_684339795,Offer,Offer_1516168664,complete
Offer_1956511927,O_Create Offer,User_38,2016-01-28 03:38:00.730,True,Application_1438853077,872,0.0,300.0,56,15000.0,True,Created,Offer_1956511927,Offer,,complete
Offer_1956511927,O_Created,User_38,2016-01-28 03:38:01.892,True,Application_1438853077,872,0.0,300.0,56,15000.0,True,statechange,OfferState_391547389,Offer,Offer_1956511927,complete
Offer_1956511927,O_Sent (mail and online),User_38,2016-01-28 03:38:15.938,True,Application_1438853077,872,0.0,300.0,56,15000.0,True,statechange,OfferState_52610798,Offer,Offer_1956511927,complete
Offer_1658095438,O_Create Offer,User_17,2016-01-28 03:39:44.445,True,Application_717836535,0,1200.0,80.0,138,8000.0,True,Created,Offer_1658095438,Offer,,complete
Offer_1658095438,O_Created,User_17,2016-01-28 03:39:45.768,True,Application_717836535,0,1200.0,80.0,138,8000.0,True,statechange,OfferState_1906759165,Offer,Offer_1658095438,complete
Offer_1301126936,O_Sent (mail and online),User_7,2016-01-28 03:39:57.374,True,Application_1008776960,0,11066.0,225.22,62,12000.0,False,statechange,OfferState_1548746521,Offer,Offer_1301126936,complete
Offer_1658095438,O_Sent (mail and online),User_17,2016-01-28 03:40:41.184,True,Application_717836535,0,1200.0,80.0,138,8000.0,True,statechange,OfferState_1224274956,Offer,Offer_1658095438,complete
Offer_1510165732,O_Create Offer,User_41,2016-01-28 03:42:01.080,False,Application_253215176,816,0.0,150.0,80,10000.0,True,Created,Offer_1510165732,Offer,,complete
Offer_1510165732,O_Created,User_41,2016-01-28 03:42:02.275,False,Application_253215176,816,0.0,150.0,80,10000.0,True,statechange,OfferState_267221298,Offer,Offer_1510165732,complete
Offer_1510165732,O_Sent (mail and online),User_41,2016-01-28 03:42:27.643,False,Application_253215176,816,0.0,150.0,80,10000.0,True,statechange,OfferState_82289992,Offer,Offer_1510165732,complete
Offer_1767287009,O_Create Offer,User_14,2016-01-28 03:46:58.850,True,Application_1634125268,0,5000.0,153.68,36,5000.0,False,Created,Offer_1767287009,Offer,,complete
Offer_1767287009,O_Created,User_14,2016-01-28 03:47:00.404,True,Application_1634125268,0,5000.0,153.68,36,5000.0,False,statechange,OfferState_679943250,Offer,Offer_1767287009,complete
Offer_1767287009,O_Sent (mail and online),User_14,2016-01-28 03:47:13.237,True,Application_1634125268,0,5000.0,153.68,36,5000.0,False,statechange,OfferState_1667742914,Offer,Offer_1767287009,complete
Offer_558176648,O_Create Offer,User_4,2016-01-28 03:55:22.755,True,Application_641879278,0,10000.0,110.7,120,10000.0,False,Created,Offer_558176648,Offer,,complete
Offer_558176648,O_Created,User_4,2016-01-28 03:55:23.969,True,Application_641879278,0,10000.0,110.7,120,10000.0,False,statechange,OfferState_1994393647,Offer,Offer_558176648,complete
Offer_558176648,O_Sent (mail and online),User_4,2016-01-28 03:55:44.642,True,Application_641879278,0,10000.0,110.7,120,10000.0,False,statechange,OfferState_1307828747,Offer,Offer_558176648,complete
Offer_882726656,O_Create Offer,User_10,2016-01-28 04:00:41.624,False,Application_861766653,0,5000.0,153.68,36,5000.0,False,Created,Offer_882726656,Offer,,complete
Offer_882726656,O_Created,User_10,2016-01-28 04:00:42.903,False,Application_861766653,0,5000.0,153.68,36,5000.0,False,statechange,OfferState_1550542023,Offer,Offer_882726656,complete
Offer_882726656,O_Sent (mail and online),User_10,2016-01-28 04:02:27.185,False,Application_861766653,0,5000.0,153.68,36,5000.0,False,statechange,OfferState_1363296717,Offer,Offer_882726656,complete
Offer_1105679587,O_Create Offer,User_27,2016-01-28 04:05:51.331,True,Application_1022619955,888,6000.0,100.0,134,10000.0,True,Created,Offer_1105679587,Offer,,complete
Offer_1105679587,O_Created,User_27,2016-01-28 04:05:52.695,True,Application_1022619955,888,6000.0,100.0,134,10000.0,True,statechange,OfferState_1915851823,Offer,Offer_1105679587,complete
Offer_1105679587,O_Sent (mail and online),User_27,2016-01-28 04:06:34.369,True,Application_1022619955,888,6000.0,100.0,134,10000.0,True,statechange,OfferState_1726424202,Offer,Offer_1105679587,complete
Offer_410518554,O_Create Offer,User_7,2016-01-28 04:09:23.108,False,Application_424654052,0,0.0,350.0,34,11000.0,False,Created,Offer_410518554,Offer,,complete
Offer_410518554,O_Created,User_7,2016-01-28 04:09:24.512,False,Application_424654052,0,0.0,350.0,34,11000.0,False,statechange,OfferState_173877721,Offer,Offer_410518554,complete
Offer_1484554615,O_Create Offer,User_7,2016-01-28 04:09:51.309,True,Application_424654052,0,11000.0,352.3,34,11000.0,False,Created,Offer_1484554615,Offer,,complete
Offer_1484554615,O_Created,User_7,2016-01-28 04:09:52.595,True,Application_424654052,0,11000.0,352.3,34,11000.0,False,statechange,OfferState_860633424,Offer,Offer_1484554615,complete
Offer_1328747811,O_Create Offer,User_4,2016-01-28 04:10:54.084,True,Application_1908199131,921,25066.0,313.78,120,30000.0,True,Created,Offer_1328747811,Offer,,complete
Offer_1328747811,O_Created,User_4,2016-01-28 04:10:55.352,True,Application_1908199131,921,25066.0,313.78,120,30000.0,True,statechange,OfferState_805441875,Offer,Offer_1328747811,complete
Offer_1328747811,O_Sent (mail and online),User_4,2016-01-28 04:12:09.752,True,Application_1908199131,921,25066.0,313.78,120,30000.0,True,statechange,OfferState_530001345,Offer,Offer_1328747811,complete
Offer_1979418757,O_Create Offer,User_38,2016-01-28 04:13:10.394,False,Application_1331645730,0,0.0,175.0,42,6500.0,False,Created,Offer_1979418757,Offer,,complete
Offer_1979418757,O_Created,User_38,2016-01-28 04:13:11.607,False,Application_1331645730,0,0.0,175.0,42,6500.0,False,statechange,OfferState_213673797,Offer,Offer_1979418757,complete
Offer_1484554615,O_Sent (mail and online),User_7,2016-01-28 04:15:19.667,True,Application_424654052,0,11000.0,352.3,34,11000.0,False,statechange,OfferState_403361275,Offer,Offer_1484554615,complete
Offer_410518554,O_Sent (mail and online),User_7,2016-01-28 04:15:19.669,False,Application_424654052,0,0.0,350.0,34,11000.0,False,statechange,OfferState_1128093557,Offer,Offer_410518554,complete
Offer_1979418757,O_Sent (mail and online),User_38,2016-01-28 04:18:29.434,False,Application_1331645730,0,0.0,175.0,42,6500.0,False,statechange,OfferState_803224418,Offer,Offer_1979418757,complete
Offer_1707785676,O_Create Offer,User_38,2016-01-28 04:19:10.902,True,Application_1331645730,0,6500.0,174.02,42,6500.0,False,Created,Offer_1707785676,Offer,,complete
Offer_1707785676,O_Created,User_38,2016-01-28 04:19:12.142,True,Application_1331645730,0,6500.0,174.02,42,6500.0,False,statechange,OfferState_175735741,Offer,Offer_1707785676,complete
Offer_1707785676,O_Sent (mail and online),User_38,2016-01-28 04:19:31.859,True,Application_1331645730,0,6500.0,174.02,42,6500.0,False,statechange,OfferState_81225149,Offer,Offer_1707785676,complete
Offer_1666848814,O_Create Offer,User_10,2016-01-28 04:32:49.367,True,Application_941143913,0,1046.0,148.98,103,12000.0,False,Created,Offer_1666848814,Offer,,complete
Offer_1666848814,O_Created,User_10,2016-01-28 04:32:50.573,True,Application_941143913,0,1046.0,148.98,103,12000.0,False,statechange,OfferState_272442785,Offer,Offer_1666848814,complete
Offer_1666848814,O_Sent (mail and online),User_10,2016-01-28 04:33:05.130,True,Application_941143913,0,1046.0,148.98,103,12000.0,False,statechange,OfferState_527681684,Offer,Offer_1666848814,complete
Offer_1485689862,O_Create Offer,User_14,2016-01-28 04:34:39.203,True,Application_985568475,0,7408.44,338.88,120,32400.0,False,Created,Offer_1485689862,Offer,,complete
Offer_1485689862,O_Created,User_14,2016-01-28 04:34:40.965,True,Application_985568475,0,7408.44,338.88,120,32400.0,False,statechange,OfferState_1271297169,Offer,Offer_1485689862,complete
Offer_1485689862,O_Sent (mail and online),User_14,2016-01-28 04:34:55.406,True,Application_985568475,0,7408.44,338.88,120,32400.0,False,statechange,OfferState_1056476864,Offer,Offer_1485689862,complete
Offer_1808241325,O_Create Offer,User_10,2016-01-28 04:47:23.168,True,Application_766272624,0,15000.0,158.98,120,15000.0,False,Created,Offer_1808241325,Offer,,complete
Offer_1808241325,O_Created,User_10,2016-01-28 04:47:25.464,True,Application_766272624,0,15000.0,158.98,120,15000.0,False,statechange,OfferState_1988833680,Offer,Offer_1808241325,complete
Offer_1808241325,O_Sent (mail and online),User_10,2016-01-28 04:48:24.010,True,Application_766272624,0,15000.0,158.98,120,15000.0,False,statechange,OfferState_1774171103,Offer,Offer_1808241325,complete
Offer_2098845628,O_Create Offer,User_4,2016-01-28 04:48:56.991,True,Application_1895964056,1011,0.0,150.0,58,7500.0,True,Created,Offer_2098845628,Offer,,complete
Offer_2098845628,O_Created,User_4,2016-01-28 04:48:58.287,True,Application_1895964056,1011,0.0,150.0,58,7500.0,True,statechange,OfferState_2132566111,Offer,Offer_2098845628,complete
Offer_2098845628,O_Sent (mail and online),User_4,2016-01-28 04:49:20.202,True,Application_1895964056,1011,0.0,150.0,58,7500.0,True,statechange,OfferState_1366279954,Offer,Offer_2098845628,complete
Offer_1024599078,O_Create Offer,User_27,2016-01-28 04:51:16.767,True,Application_1960683241,0,15000.0,220.76,80,15000.0,False,Created,Offer_1024599078,Offer,,complete
Offer_1024599078,O_Created,User_27,2016-01-28 04:51:18.027,True,Application_1960683241,0,15000.0,220.76,80,15000.0,False,statechange,OfferState_1447029897,Offer,Offer_1024599078,complete
Offer_1024599078,O_Sent (mail and online),User_27,2016-01-28 04:51:35.681,True,Application_1960683241,0,15000.0,220.76,80,15000.0,False,statechange,OfferState_804204986,Offer,Offer_1024599078,complete
Offer_1450221151,O_Create Offer,User_41,2016-01-28 04:51:53.879,True,Application_2102088707,0,30000.0,313.78,120,30000.0,False,Created,Offer_1450221151,Offer,,complete
Offer_1450221151,O_Created,User_41,2016-01-28 04:51:55.562,True,Application_2102088707,0,30000.0,313.78,120,30000.0,False,statechange,OfferState_176682923,Offer,Offer_1450221151,complete
Offer_346491403,O_Create Offer,User_41,2016-01-28 04:52:17.557,True,Application_2102088707,851,25000.0,261.48,120,25000.0,True,Created,Offer_346491403,Offer,,complete
Offer_346491403,O_Created,User_41,2016-01-28 04:52:18.870,True,Application_2102088707,851,25000.0,261.48,120,25000.0,True,statechange,OfferState_391315865,Offer,Offer_346491403,complete
Offer_346491403,O_Sent (mail and online),User_41,2016-01-28 04:52:44.954,True,Application_2102088707,851,25000.0,261.48,120,25000.0,True,statechange,OfferState_132318966,Offer,Offer_346491403,complete
Offer_1450221151,O_Sent (mail and online),User_41,2016-01-28 04:52:44.956,True,Application_2102088707,0,30000.0,313.78,120,30000.0,False,statechange,OfferState_225613463,Offer,Offer_1450221151,complete
Offer_1105303488,O_Returned,User_87,2016-01-28 15:33:49.233,True,Application_1620409659,926,8484.15,261.48,120,25000.0,True,statechange,OfferState_803600842,Offer,Offer_1105303488,complete
Offer_1105303488,O_Accepted,User_87,2016-01-28 16:07:49.680,True,Application_1620409659,926,8484.15,261.48,120,25000.0,True,statechange,OfferState_1432444668,Offer,Offer_1105303488,complete
Offer_633547133,O_Accepted,User_87,2016-01-28 16:10:15.164,True,Application_1251867792,1014,800.0,100.0,58,5000.0,True,statechange,OfferState_1931095671,Offer,Offer_633547133,complete
Offer_342350991,O_Returned,User_112,2016-01-28 16:33:24.101,True,Application_453943862,0,28000.0,549.03,57,28000.0,False,statechange,OfferState_2012948095,Offer,Offer_342350991,complete
Offer_1346036695,O_Accepted,User_115,2016-01-28 16:39:19.589,False,Application_895063581,956,5000.0,200.0,27,5000.0,True,statechange,OfferState_1789500527,Offer,Offer_1346036695,complete
Offer_2111217352,O_Returned,User_112,2016-01-28 16:41:35.149,True,Application_525204220,0,20000.0,211.98,120,20000.0,True,statechange,OfferState_1348132546,Offer,Offer_2111217352,complete
Offer_394344435,O_Returned,User_112,2016-01-28 16:50:38.471,False,Application_533036254,0,0.0,675.0,79,46000.0,True,statechange,OfferState_1080612734,Offer,Offer_394344435,complete
Offer_77763566,O_Accepted,User_75,2016-01-28 16:58:46.718,True,Application_1865699548,882,8880.0,234.56,48,10000.0,True,statechange,OfferState_1713235198,Offer,Offer_77763566,complete
Offer_378690596,O_Returned,User_118,2016-01-28 17:01:06.448,True,Application_1231383244,0,12500.0,138.37,120,12500.0,True,statechange,OfferState_174028492,Offer,Offer_378690596,complete
Offer_864652171,O_Create Offer,User_14,2016-01-28 17:02:59.949,False,Application_1012714056,0,15000.0,158.98,120,15000.0,False,Created,Offer_864652171,Offer,,complete
Offer_864652171,O_Created,User_14,2016-01-28 17:03:01.984,False,Application_1012714056,0,15000.0,158.98,120,15000.0,False,statechange,OfferState_489915983,Offer,Offer_864652171,complete
Offer_864652171,O_Sent (online only),User_14,2016-01-28 17:03:13.949,False,Application_1012714056,0,15000.0,158.98,120,15000.0,False,statechange,OfferState_889268654,Offer,Offer_864652171,complete
Offer_957035421,O_Returned,User_118,2016-01-28 17:05:09.776,True,Application_2072694343,0,16000.0,169.58,120,16000.0,False,statechange,OfferState_336840162,Offer,Offer_957035421,complete
Offer_872041442,O_Accepted,User_115,2016-01-28 17:05:16.425,True,Application_1575122096,1048,3000.0,50.0,138,5000.0,True,statechange,OfferState_132214275,Offer,Offer_872041442,complete
Offer_2075889054,O_Cancelled,User_115,2016-01-28 17:05:16.456,True,Application_1575122096,0,1000.0,50.0,138,5000.0,False,statechange,OfferState_1891929597,Offer,Offer_2075889054,complete
Offer_1605445178,O_Returned,User_116,2016-01-28 17:06:41.496,True,Application_1221068437,847,25000.0,350.0,84,25000.0,True,statechange,OfferState_939789522,Offer,Offer_1605445178,complete
Offer_1719535554,O_Returned,User_118,2016-01-28 17:07:12.355,True,Application_882516770,1016,7000.0,300.0,56,15000.0,True,statechange,OfferState_873766165,Offer,Offer_1719535554,complete
Offer_565518897,O_Cancelled,User_9,2016-01-28 17:09:43.802,True,Application_1538441067,0,4000.0,200.0,61,10500.0,True,statechange,OfferState_1063692687,Offer,Offer_565518897,complete
