Case ID,Activity,Resource,Complete Timestamp,Outcome,Progress
5808114,phase decision taken,560890,2012-12-10 17:53:03,None,continue
5808114,register objection and appeal periods,560890,2012-12-10 17:53:11,None,continue
5808114,transcript decision environmental permit to stakeholders,560890,2012-12-10 17:58:49,None,continue
5808114,enter senddate decision environmental permit,560890,2012-12-10 17:58:53,None,continue
5808114,enter senddate decision,560890,2012-12-10 17:58:53,None,continue
5808114,phase decision sent,560890,2012-12-10 17:58:53,None,continue
5808114,create publication document,560890,2012-12-10 17:59:01,None,continue
5874335,generating decision environmental permit,2670601,2012-12-10 23:28:25,True,continue
5874335,submit decision,2670601,2012-12-10 23:28:29,True,continue
5874335,create subcases present decision,2670601,2012-12-10 23:28:32,True,continue
5874335,enrich decision,2670601,2012-12-10 23:28:35,True,continue
6173903,request complete,2670601,2012-12-11 00:35:26,True,continue
6173903,keep permanently suspended,2670601,2012-12-11 00:35:31,True,continue
6173903,creating decision permanently suspended,2670601,2012-12-11 00:35:31,True,continue
6173903,set decision status,2670601,2012-12-11 00:36:47,True,continue
6173903,decision date prior to decision,2670601,2012-12-11 00:36:54,True,continue
6173903,enter date decision permanent suspension,2670601,2012-12-11 00:36:54,True,continue
6168136,create subcases completeness,3273854,2012-12-11 01:22:58,None,continue
6168136,procedure change,3273854,2012-12-11 01:23:00,None,continue
6168136,phase application receptive,3273854,2012-12-11 01:23:03,None,continue
6168136,request complete,3273854,2012-12-11 01:23:03,None,continue
6168136,procedure change after completeness,3273854,2012-12-11 01:23:06,None,continue
6168136,send letter in progress,3273854,2012-12-11 01:23:08,None,continue
6168136,treat subcases content,3273854,2012-12-11 01:23:09,None,continue
6168136,completed subcases content,3273854,2012-12-11 01:23:10,None,continue
6168136,procedure change,3273854,2012-12-11 01:23:13,None,continue
6168136,article 34  WABO applies,3273854,2012-12-11 01:23:15,None,continue
6168136,assessment of content completed,3273854,2012-12-11 01:23:16,None,continue
6168136,phase advice known,3273854,2012-12-11 01:23:16,None,continue
6168136,grounds for refusal,3273854,2012-12-11 01:23:17,None,continue
6168136,ask stakeholders views,3273854,2012-12-11 01:23:19,None,continue
6168136,suspension ground applicable,3273854,2012-12-11 01:23:24,None,continue
6168136,coordination of application,3273854,2012-12-11 01:23:27,None,continue
6168136,by law,3273854,2012-12-11 01:23:29,None,continue
6168136,creating environmental permit decision,3273854,2012-12-11 01:23:29,None,continue
6168136,set decision status,3273854,2012-12-11 01:23:34,None,continue
6168136,decision date prior to decision,3273854,2012-12-11 01:23:37,None,continue
6371605,register submission date request,560872,2012-12-11 08:00:00,None,continue
5874335,record date of decision environmental permit,560890,2012-12-11 08:00:00,True,continue
6234315,set decision phase decision permitting decided,560890,2012-12-11 08:00:00,None,continue
5342369,enter date draft decisionenvironmental permit,560872,2012-12-11 08:00:00,None,continue
6009653,record date of decision environmental permit,560890,2012-12-11 08:00:00,True,continue
6173903,start decision phase permanent suspension sent,2670601,2012-12-11 08:00:00,True,continue
5962738,record date of decision environmental permit,560890,2012-12-11 08:00:00,None,continue
5962738,enter senddate decision environmental permit,560890,2012-12-11 08:00:00,None,continue
5808114,register date environmental permit decision,560890,2012-12-11 08:00:00,None,continue
5808114,enter senddate decision environmental permit,560890,2012-12-11 08:00:00,None,continue
6009653,enter senddate decision environmental permit,560890,2012-12-11 08:00:00,True,continue
6173903,decision keep permanently suspended,2670601,2012-12-11 17:24:29,True,continue
6173903,phase permanently suspended,2670601,2012-12-11 17:24:30,True,continue
6173903,create cover letter permanent suspension,2670601,2012-12-11 17:25:02,True,continue
6173903,enter senddate decision permanent suspension,2670601,2012-12-11 17:25:02,True,continue
6173903,enter senddate decision permanent suspension,2670601,2012-12-11 17:25:11,True,end
5874335,phase decision taken,560890,2012-12-11 17:31:57,True,continue
5874335,register objection and appeal periods,560890,2012-12-11 17:32:05,True,continue
5874335,transcript decision environmental permit to stakeholders,560890,2012-12-11 17:33:04,True,continue
5874335,enter senddate decision environmental permit,560890,2012-12-11 17:33:04,True,continue
5874335,enter senddate decision environmental permit,560890,2012-12-11 17:33:07,True,continue
5874335,enter senddate decision,560890,2012-12-11 17:33:07,True,continue
5874335,phase decision sent,560890,2012-12-11 17:33:08,True,continue
5874335,create publication document,560890,2012-12-11 17:33:16,True,continue
6270958,create subcases completeness,2670601,2012-12-11 17:52:09,None,continue
6270958,procedure change,2670601,2012-12-11 17:52:29,None,continue
6270958,request complete,2670601,2012-12-11 17:52:33,None,continue
6270958,term for supplying missing data,2670601,2012-12-11 17:52:36,None,continue
6316725,OLO messaging active,560912,2012-12-11 18:58:26,None,continue
6316725,phase application received,560912,2012-12-11 18:58:27,None,continue
6316725,send confirmation receipt,560912,2012-12-11 18:58:29,None,continue
6316725,send confirmation receipt,560912,2012-12-11 18:58:31,None,continue
6316725,enter senddate acknowledgement,560912,2012-12-11 18:58:31,None,continue
6316725,forward to the competent authority,560912,2012-12-11 18:58:33,None,continue
6316725,regular procedure without MER,560912,2012-12-11 18:58:33,None,continue
6316725,start WABOprocedure,560912,2012-12-11 18:58:34,None,continue
6316725,create procedure confirmation,560912,2012-12-11 18:58:39,None,continue
6224787,create publication document,3273854,2012-12-11 19:13:40,None,continue
6224787,create subcases completeness,3273854,2012-12-11 19:13:48,None,continue
6224787,procedure change,3273854,2012-12-11 19:13:52,None,continue
6224787,start WABOprocedure,3273854,2012-12-11 19:13:52,None,continue
6224787,request complete,3273854,2012-12-11 19:53:20,None,continue
6224787,term for supplying missing data,3273854,2012-12-11 19:53:22,None,continue
6224787,retrieve missing data,3273854,2012-12-11 19:54:46,True,continue
6224787,enter senddate retrieve missing data,3273854,2012-12-11 19:54:47,True,continue
6224787,phase asked additional information,3273854,2012-12-11 19:54:53,True,continue
6315337,OLO messaging active,560912,2012-12-11 20:21:39,None,continue
6315337,phase application received,560912,2012-12-11 20:21:40,None,continue
6315337,send confirmation receipt,560912,2012-12-11 20:22:06,None,continue
6250994,create subcases completeness,3273854,2012-12-11 20:49:35,None,continue
6250994,procedure change,3273854,2012-12-11 20:49:40,None,continue
6250994,request complete,3273854,2012-12-11 20:49:43,None,continue
6250994,term for supplying missing data,3273854,2012-12-11 20:49:45,None,continue
6250994,create publication document,3273854,2012-12-11 20:49:51,None,continue
6250994,retrieve missing data,3273854,2012-12-11 20:50:51,True,continue
6250994,enter senddate retrieve missing data,3273854,2012-12-11 20:50:52,True,continue
6250994,phase asked additional information,3273854,2012-12-11 20:50:55,True,continue
6234315,procedure change,3273854,2012-12-11 22:46:54,None,continue
6234315,phase application receptive,3273854,2012-12-11 22:46:56,None,continue
6234315,request complete,3273854,2012-12-11 22:46:56,None,continue
6234315,procedure change after completeness,3273854,2012-12-11 22:46:59,None,continue
6234315,send letter in progress,3273854,2012-12-11 22:47:02,None,continue
6234315,treat subcases content,3273854,2012-12-11 22:47:03,None,continue
6234315,completed subcases content,3273854,2012-12-11 22:47:04,None,continue
6234315,procedure change,3273854,2012-12-11 22:47:09,None,continue
6234315,article 34  WABO applies,3273854,2012-12-11 22:47:14,None,continue
6234315,environmental permit irrevocable,3273854,2012-12-11 22:47:23,None,continue
6234315,date environmental permit irrevocable,3273854,2012-12-11 22:49:57,None,continue
6234315,assessment of content completed,3273854,2012-12-11 22:49:59,None,continue
6234315,phase advice known,3273854,2012-12-11 22:49:59,None,continue
6234315,grounds for refusal,3273854,2012-12-11 22:50:01,None,continue
6234315,ask stakeholders views,3273854,2012-12-11 22:50:04,None,continue
6234315,suspension ground applicable,3273854,2012-12-11 22:50:06,None,continue
6234315,coordination of application,3273854,2012-12-11 22:50:08,None,continue
6234315,by law,3273854,2012-12-11 22:50:16,None,continue
6234315,creating environmental permit decision,3273854,2012-12-11 22:50:17,None,continue
6234315,set decision status,3273854,2012-12-11 22:50:19,None,continue
6234315,decision date prior to decision,3273854,2012-12-11 22:50:24,None,continue
6234315,generating decision environmental permit,560890,2012-12-12 00:21:29,None,continue
6234315,submit decision,560890,2012-12-12 00:21:59,None,continue
6234315,record date of decision environmental permit,560890,2012-12-12 00:22:00,None,continue
6234315,phase decision ready,560890,2012-12-12 00:22:00,None,continue
6234315,phase decision taken,560890,2012-12-12 00:22:08,None,continue
6234315,register objection and appeal periods,560890,2012-12-12 00:22:12,None,continue
6234315,creating cover letter decision,560890,2012-12-12 00:22:39,None,continue
6234315,transcript decision environmental permit to stakeholders,560890,2012-12-12 00:25:19,None,continue
6234315,enter senddate decision environmental permit,560890,2012-12-12 00:25:42,None,continue
6234315,phase decision sent,560890,2012-12-12 00:25:42,None,continue
6234315,create publication document,560890,2012-12-12 00:25:49,None,continue
6270958,retrieve missing data,2670601,2012-12-12 02:05:13,True,continue
6270958,phase asked additional information,2670601,2012-12-12 02:05:18,True,continue
6234315,enter senddate decision environmental permit,560890,2012-12-12 08:00:00,None,continue
6234315,start decision phase decision permitting sent,560890,2012-12-12 08:00:00,None,continue
6270958,enter senddate retrieve missing data,2670601,2012-12-12 08:00:00,True,continue
6448530,register submission date request,560872,2012-12-12 08:00:00,None,continue
6315337,enter senddate acknowledgement,560462,2012-12-12 08:00:00,None,continue
6234315,enter senddate decision,560890,2012-12-12 08:00:00,False,end
6105087,treat subcases completeness,2670601,2012-12-12 23:53:34,None,continue
6105087,subcases completeness completed,2670601,2012-12-12 23:53:50,None,continue
6105087,procedure change,2670601,2012-12-12 23:54:37,None,continue
5965990,date decision for inspection,560890,2012-12-13 08:00:00,False,end
5978097,date decision for inspection,560890,2012-12-13 08:00:00,False,end
5970052,date decision for inspection,560890,2012-12-13 08:00:00,False,end
6371605,OLO messaging active,560872,2012-12-13 17:51:35,None,continue
6371605,phase application received,560872,2012-12-13 17:51:36,None,continue
6371605,send confirmation receipt,560872,2012-12-13 17:51:37,None,continue
6371605,send confirmation receipt,560872,2012-12-13 18:11:37,None,continue
6371605,enter senddate acknowledgement,2670601,2012-12-13 18:11:38,None,continue
6371605,forward to the competent authority,560872,2012-12-13 18:11:40,None,continue
6371605,regular procedure without MER,560872,2012-12-13 18:11:41,None,continue
6371605,start WABOprocedure,560872,2012-12-13 18:11:42,None,continue
6371605,create procedure confirmation,560872,2012-12-13 18:11:45,None,continue
6371605,registration date publication,560872,2012-12-13 18:12:48,None,continue
4607510,perspective on draft decision environmental permit received,560950,2012-12-13 19:37:53,True,continue
4607510,final VVGB applications,560950,2012-12-13 19:38:00,True,continue
6364598,OLO messaging active,560912,2012-12-13 20:49:54,None,continue
6364598,phase application received,560912,2012-12-13 20:49:54,None,continue
6364598,send confirmation receipt,560912,2012-12-13 20:49:56,None,continue
6364598,send confirmation receipt,560912,2012-12-13 20:49:58,None,continue
6364598,enter senddate acknowledgement,560912,2012-12-13 20:49:58,None,continue
6364598,forward to the competent authority,560912,2012-12-13 20:50:00,None,continue
6364598,regular procedure without MER,560912,2012-12-13 21:01:53,None,continue
6380605,OLO messaging active,560925,2012-12-13 23:23:04,None,continue
6380605,phase application received,560925,2012-12-13 23:23:04,None,continue
6380605,send confirmation receipt,560925,2012-12-13 23:23:06,None,continue
6380605,send confirmation receipt,560925,2012-12-14 00:02:42,None,continue
6380605,enter senddate acknowledgement,560925,2012-12-14 00:02:42,None,continue
6380605,forward to the competent authority,560925,2012-12-14 00:02:45,None,continue
6380605,regular procedure without MER,560925,2012-12-14 00:02:45,None,continue
6380605,start WABOprocedure,560925,2012-12-14 00:02:46,None,continue
6380605,create procedure confirmation,560925,2012-12-14 00:02:55,None,continue
6380605,send procedure confirmation,560925,2012-12-14 00:02:58,None,continue
6380605,enter senddate procedure confirmation,560925,2012-12-14 00:02:58,None,continue
6380605,registration date publication,560925,2012-12-14 00:03:45,None,continue
4734496,set phase: phase permitting irrevocable,560872,2012-12-14 08:00:00,True,continue
4734496,register deadline,560872,2012-12-14 08:00:00,True,continue
6105087,start decision phase extension granted,2670601,2012-12-14 08:00:00,None,continue
6105087,extend procedure term,2670601,2012-12-14 19:31:44,None,continue
6105087,register number of days extension period,2670601,2012-12-14 19:31:52,None,continue
6105087,creating decision procedure term extension,2670601,2012-12-14 19:31:53,None,continue
6105087,set decision status,2670601,2012-12-14 19:32:01,None,continue
6105087,decision date prior to decision,2670601,2012-12-14 19:32:10,None,continue
6105087,enter date decision procedure term extension,2670601,2012-12-14 19:32:10,None,continue
6105087,create decision procedure term extension,2670601,2012-12-14 19:50:30,None,continue
6105087,phase procedure extended,2670601,2012-12-14 19:50:31,None,continue
6105087,create cover letter extend procedure term,2670601,2012-12-14 19:50:34,None,continue
6105087,enter senddate procedure term extension,2670601,2012-12-14 19:51:56,None,continue
6105087,copy decision to extend procedure to stakeholders,2670601,2012-12-14 19:51:56,None,continue
6105087,enter senddate decision procedure term extension,2670601,2012-12-14 19:51:56,None,continue
6105087,enter senddate procedure term extension,2670601,2012-12-14 19:52:11,None,continue
6315337,send confirmation receipt,560462,2012-12-14 21:59:03,None,continue
6315337,start WABOprocedure,560462,2012-12-14 21:59:18,None,continue
6315337,forward to the competent authority,560462,2012-12-14 21:59:18,None,continue
6315337,regular procedure without MER,560462,2012-12-14 21:59:18,None,continue
6315337,create procedure confirmation,560462,2012-12-14 21:59:22,None,continue
6315337,create subcases completeness,560462,2012-12-14 21:59:28,None,continue
6315337,treat subcases completeness,560462,2012-12-14 21:59:51,None,continue
6364598,MER present,560462,2012-12-14 22:03:37,None,continue
6364598,activities regular procedure,560462,2012-12-14 22:03:52,None,continue
6364598,start WABOprocedure,560462,2012-12-14 22:03:53,None,continue
6364598,read field phased application,560462,2012-12-14 22:03:53,None,continue
6277419,create publication document,560462,2012-12-14 22:37:27,None,continue
6105087,start decision phase extension granted,2670601,2012-12-17 08:00:00,None,continue
5342369,entering senddate draft decision environmental permit,560872,2012-12-17 08:00:00,None,continue
6441282,register submission date request,560872,2012-12-18 08:00:00,None,continue
5299703,create publication document,560890,2012-12-18 18:20:05,None,continue
5299703,send design decision to stakeholders,560890,2012-12-18 18:20:29,None,continue
5299703,entering senddate draft decision environmental permit,560890,2012-12-18 18:20:29,None,continue
5299703,enter senddate draft decision,560890,2012-12-18 18:20:34,None,continue
6211217,generating decision environmental permit,560890,2012-12-18 22:08:46,None,continue
6211217,submit decision,560890,2012-12-18 22:08:52,None,continue
6211217,phase decision ready,560890,2012-12-18 22:08:52,None,continue
6211217,phase decision taken,560890,2012-12-18 22:09:01,None,continue
6211217,register objection and appeal periods,560890,2012-12-18 22:09:04,None,continue
6211217,creating cover letter decision,560890,2012-12-18 22:09:13,None,continue
6211217,transcript decision environmental permit to stakeholders,560890,2012-12-18 22:15:40,None,continue
6211217,enter senddate decision environmental permit,560890,2012-12-18 22:15:48,None,continue
6211217,phase decision sent,560890,2012-12-18 22:15:48,None,continue
6211217,create publication document,560890,2012-12-18 22:15:52,None,continue
6434820,register submission date request,560912,2012-12-19 08:00:00,None,continue
6436945,register submission date request,560912,2012-12-20 08:00:00,None,continue
6434620,register submission date request,560912,2012-12-20 08:00:00,None,continue
5808114,date decision for inspection,560890,2012-12-20 08:00:00,False,end
5962738,date decision for inspection,560890,2012-12-20 08:00:00,False,end
6009653,date decision for inspection,560890,2012-12-20 08:00:00,True,end
5874335,date decision for inspection,560890,2012-12-20 08:00:00,True,end
6105253,investigate BAG objects,3273854,2012-12-20 18:18:15,None,continue
6105253,create subcases completeness,3273854,2012-12-20 18:18:23,None,continue
6105253,procedure change,3273854,2012-12-20 18:18:24,None,continue
6105253,request complete,3273854,2012-12-20 18:18:27,None,continue
6105253,phase application receptive,3273854,2012-12-20 18:18:28,None,continue
6105253,procedure change after completeness,3273854,2012-12-20 18:18:30,None,continue
6105253,send letter in progress,3273854,2012-12-20 18:18:32,None,continue
6105253,treat subcases content,3273854,2012-12-20 18:18:33,None,continue
6105253,completed subcases content,3273854,2012-12-20 18:18:34,None,continue
6105253,procedure change,3273854,2012-12-20 18:18:36,None,continue
6105253,article 34  WABO applies,3273854,2012-12-20 18:18:37,None,continue
6105253,assessment of content completed,3273854,2012-12-20 18:18:38,None,continue
6105253,phase advice known,3273854,2012-12-20 18:18:39,None,continue
6105253,grounds for refusal,3273854,2012-12-20 18:18:41,None,continue
6105253,ask stakeholders views,3273854,2012-12-20 18:18:43,None,continue
6105253,suspension ground applicable,3273854,2012-12-20 18:18:57,None,continue
6105253,coordination of application,3273854,2012-12-20 18:19:00,None,continue
6105253,by law,3273854,2012-12-20 18:19:01,None,continue
6105253,creating environmental permit decision,3273854,2012-12-20 18:19:02,None,continue
6105253,set decision status,3273854,2012-12-20 18:19:05,None,continue
6105253,decision date prior to decision,3273854,2012-12-20 18:19:07,None,continue
5133110,register deadline,560912,2012-12-20 22:32:11,None,continue
6211217,record date of decision environmental permit,560890,2012-12-21 08:00:00,None,continue
6211217,set decision phase decision permitting decided,560890,2012-12-21 08:00:00,None,continue
6211217,enter senddate decision environmental permit,560890,2012-12-21 08:00:00,None,continue
6211217,start decision phase decision permitting sent,560890,2012-12-21 08:00:00,None,continue
6211217,enter senddate decision,560890,2012-12-21 08:00:00,False,end
6168136,set decision phase decision permitting decided,560890,2012-12-21 08:00:00,None,continue
6168136,start decision phase decision permitting sent,560890,2012-12-21 08:00:00,None,continue
6444905,register submission date request,560872,2012-12-21 08:00:00,None,continue
6442148,register submission date request,560872,2012-12-21 08:00:00,None,continue
6105253,set decision phase decision permitting decided,560890,2012-12-21 08:00:00,None,continue
6168136,generating decision environmental permit,560890,2012-12-21 17:12:18,None,continue
6168136,record date of decision environmental permit,560890,2012-12-21 17:12:23,None,continue
6168136,submit decision,560890,2012-12-21 17:12:23,None,continue
6168136,phase decision ready,560890,2012-12-21 17:12:23,None,continue
6168136,phase decision taken,560890,2012-12-21 17:12:40,None,continue
6168136,register objection and appeal periods,560890,2012-12-21 17:12:44,None,continue
6168136,creating cover letter decision,560890,2012-12-21 17:12:50,None,continue
6168136,transcript decision environmental permit to stakeholders,560890,2012-12-21 17:13:22,None,continue
6168136,enter senddate decision environmental permit,560890,2012-12-21 17:18:10,None,continue
6168136,phase decision sent,560890,2012-12-21 17:18:11,None,continue
6168136,create publication document,560890,2012-12-21 17:18:14,None,continue
6105253,generating decision environmental permit,560890,2012-12-21 17:48:09,None,continue
6105253,submit decision,560890,2012-12-21 17:48:19,None,continue
6105253,record date of decision environmental permit,560890,2012-12-21 17:48:20,None,continue
6105253,phase decision ready,560890,2012-12-21 17:48:20,None,continue
6105253,phase decision taken,560890,2012-12-21 17:48:52,None,continue
6105253,register objection and appeal periods,560890,2012-12-21 17:48:59,None,continue
6105253,creating cover letter decision,560890,2012-12-21 17:49:12,None,continue
6105253,transcript decision environmental permit to stakeholders,560890,2012-12-21 17:55:57,None,continue
6105253,enter senddate decision environmental permit,560890,2012-12-21 17:58:01,None,continue
6105253,phase decision sent,560890,2012-12-21 17:58:01,None,continue
6105253,create publication document,560890,2012-12-21 17:58:17,None,continue
6105523,create subcases completeness,3273854,2012-12-21 19:01:39,None,continue
6105523,procedure change,3273854,2012-12-21 19:02:01,None,continue
6105523,request complete,3273854,2012-12-21 19:02:04,None,continue
6105523,term for supplying missing data,3273854,2012-12-21 19:02:05,None,continue
6105523,retrieve missing data,3273854,2012-12-21 19:39:01,True,continue
6105523,enter senddate retrieve missing data,3273854,2012-12-21 19:39:01,None,continue
6105523,phase asked additional information,3273854,2012-12-21 19:39:04,True,continue
6453499,register submission date request,560872,2012-12-24 08:00:00,None,continue
6105253,enter senddate decision environmental permit,560890,2012-12-27 08:00:00,None,continue
6105253,start decision phase decision permitting sent,560890,2012-12-27 08:00:00,None,continue
6465325,register submission date request,560872,2012-12-27 08:00:00,None,continue
6168136,enter senddate decision environmental permit,560890,2012-12-27 08:00:00,False,end
6499483,register submission date request,560872,2012-12-27 08:00:00,None,continue
6168136,enter senddate decision,560890,2012-12-27 08:00:00,None,continue
6105253,enter senddate decision,560890,2012-12-27 08:00:00,False,end
6479298,register submission date request,560912,2012-12-29 08:00:00,None,continue
4607510,register date environmental permit decision,560872,2013-01-02 08:00:00,True,continue
5299703,date draft decision for inspection,560890,2013-01-03 08:00:00,None,continue
5133260,enter senddate retrieve missing data,560462,2013-01-03 08:00:00,None,continue
4607510,treat subcase perspective,560872,2013-01-03 16:53:31,True,continue
4607510,phase perspective submitted,560872,2013-01-03 16:53:32,True,continue
4607510,perspective from GS or VROM received,560872,2013-01-03 16:53:34,True,continue
4607510,hearing about draft,560872,2013-01-03 16:53:38,True,continue
4607510,subcase perspective complete,560872,2013-01-03 16:53:40,True,continue
4607510,perspective regarding draft founded,560872,2013-01-03 16:53:45,True,continue
4607510,updated plan after perspective,560872,2013-01-03 16:53:52,True,continue
4607510,treat subcases reassessment plan,560872,2013-01-03 16:53:53,True,continue
4607510,subcases reassessment plan completed,560872,2013-01-03 16:53:55,True,continue
4607510,ground for refusal after reassessment plan,560872,2013-01-03 16:54:02,True,continue
4607510,suspension ground applicable,560872,2013-01-03 16:54:05,True,continue
4607510,creating environmental permit decision,560872,2013-01-03 16:54:07,True,continue
4607510,generating decision environmental permit,560872,2013-01-03 16:54:10,True,continue
4607510,phase decision taken,560872,2013-01-03 16:54:16,True,continue
4607510,continue or abort mutation BAG objects,560872,2013-01-03 16:57:53,True,continue
4607510,transcript decision environmental permit to stakeholders,560872,2013-01-03 17:08:35,True,continue
4607510,generate publication document decision environmental permit,560872,2013-01-03 17:08:47,True,continue
3867254,terminate on request,560872,2013-01-03 18:40:38,None,continue
3867254,enter date termination request received,560872,2013-01-03 18:40:56,None,continue
3867254,message terminate request,560872,2013-01-03 18:48:28,None,continue
3867254,enter senddate request termination,560872,2013-01-03 18:48:29,None,continue
3867254,register deadline,560872,2013-01-03 18:48:39,None,continue
3867254,phase procedure aborted,560872,2013-01-03 18:48:39,None,continue
3867254,close case,560872,2013-01-03 18:50:41,False,end
6441282,OLO messaging active,560872,2013-01-03 19:46:33,None,continue
6441282,phase application received,560872,2013-01-03 19:46:33,None,continue
6441282,send confirmation receipt,560872,2013-01-03 19:46:36,None,continue
6441282,send confirmation receipt,560872,2013-01-03 19:52:06,None,continue
6441282,enter senddate acknowledgement,560872,2013-01-03 19:52:06,None,continue
6441282,forward to the competent authority,560872,2013-01-03 19:52:08,None,continue
6441282,start WABOprocedure,560872,2013-01-03 19:52:09,None,continue
6441282,regular procedure without MER,560872,2013-01-03 19:52:09,None,continue
6441282,create procedure confirmation,560872,2013-01-03 19:52:27,None,continue
6441282,registration date publication,560872,2013-01-03 19:54:37,None,continue
6441282,create publication document,560872,2013-01-03 19:54:47,None,continue
6442148,OLO messaging active,560872,2013-01-03 20:16:19,None,continue
6442148,phase application received,560872,2013-01-03 20:16:20,None,continue
6442148,send confirmation receipt,560872,2013-01-03 20:16:22,None,continue
6442148,send confirmation receipt,560872,2013-01-03 20:21:55,None,continue
6442148,enter senddate acknowledgement,3273854,2013-01-03 20:21:55,None,continue
6442148,forward to the competent authority,560872,2013-01-03 20:21:57,None,continue
6442148,regular procedure without MER,560872,2013-01-03 20:21:57,None,continue
6442148,start WABOprocedure,560872,2013-01-03 20:21:58,None,continue
6442148,create procedure confirmation,560872,2013-01-03 20:22:00,None,continue
6442148,registration date publication,560872,2013-01-03 20:22:18,None,continue
6442148,create publication document,560872,2013-01-03 20:22:21,None,continue
6444905,OLO messaging active,560872,2013-01-03 22:31:50,None,continue
6444905,phase application received,560872,2013-01-03 22:31:50,None,continue
6444905,send confirmation receipt,560872,2013-01-03 22:31:51,None,continue
6444905,send confirmation receipt,560872,2013-01-03 22:32:11,None,continue
6444905,enter senddate acknowledgement,560872,2013-01-03 22:32:11,None,continue
6444905,forward to the competent authority,560872,2013-01-03 22:36:47,None,continue
6444905,start WABOprocedure,560872,2013-01-03 22:36:48,None,continue
6444905,regular procedure without MER,560872,2013-01-03 22:36:48,None,continue
6444905,create procedure confirmation,560872,2013-01-03 22:36:51,None,continue
6444905,registration date publication,560872,2013-01-03 22:37:17,None,continue
6444905,create publication document,560872,2013-01-03 22:37:20,None,continue
6448530,enter senddate letter to competent authority,560872,2013-01-04 08:00:00,None,continue
6501345,register submission date request,560872,2013-01-04 08:00:00,None,continue
6008161,set phase: phase permitting irrevocable,560872,2013-01-04 08:00:00,None,continue
6008161,register deadline,560872,2013-01-04 08:00:00,None,continue
6448530,OLO messaging active,560872,2013-01-04 16:32:09,None,continue
6448530,phase application received,560872,2013-01-04 16:32:10,None,continue
6448530,send confirmation receipt,560872,2013-01-04 16:32:11,None,continue
6448530,send confirmation receipt,560872,2013-01-04 16:32:24,None,continue
6448530,enter senddate acknowledgement,560872,2013-01-04 16:32:25,None,continue
6448530,forward to the competent authority,560872,2013-01-04 16:32:30,None,continue
6448530,send send confirmation competent authority,560872,2013-01-04 16:32:36,None,continue
6448530,request to competent authority,560872,2013-01-04 16:43:55,None,continue
6448530,create forwarding copy,560872,2013-01-04 16:46:38,None,continue
6448530,forward transcript to stakeholders,560872,2013-01-04 16:52:05,None,continue
6448530,enter senddate letter to stakeholders,560872,2013-01-04 16:52:05,None,continue
6448530,phase forwarded to competent authority,560872,2013-01-04 16:52:19,None,continue
6448530,read publication date field,560872,2013-01-04 16:52:20,None,continue
6448530,phase procedure aborted,560872,2013-01-04 16:52:20,None,continue
6448530,registration date publication,560872,2013-01-04 16:53:48,None,continue
6448530,register deadline,560872,2013-01-04 16:54:05,None,continue
4607510,enter senddate decision environmental permit,560872,2013-01-07 08:00:00,True,continue
6453499,OLO messaging active,560872,2013-01-07 17:12:25,None,continue
6453499,phase application received,560872,2013-01-07 17:12:25,None,continue
6453499,send confirmation receipt,560872,2013-01-07 17:12:27,None,continue
6453499,send confirmation receipt,560872,2013-01-07 17:12:28,None,continue
6453499,forward to the competent authority,560872,2013-01-07 17:12:31,None,continue
5325670,perspective on draft decision environmental permit received,560890,2013-01-07 19:36:17,None,continue
5325670,creating environmental permit decision,560890,2013-01-07 19:36:21,None,continue
5325670,suspension ground applicable,560890,2013-01-07 19:36:21,None,continue
5325670,decision date prior to decision,560890,2013-01-07 19:36:34,None,continue
5325670,generating decision environmental permit,560890,2013-01-07 19:37:09,None,continue
5325670,phase decision taken,560890,2013-01-07 19:37:09,None,continue
5325670,register objection and appeal periods,560890,2013-01-07 19:37:15,None,continue
5325670,transcript decision environmental permit to stakeholders,560890,2013-01-07 19:38:09,None,continue
5325670,enter senddate decision environmental permit,560890,2013-01-07 19:38:19,None,continue
5325670,enter senddate decision,560890,2013-01-07 19:38:19,None,continue
5325670,phase decision sent,560890,2013-01-07 19:38:20,None,continue
5325670,create publication document,560890,2013-01-07 19:38:49,None,continue
5325670,generate publication document decision environmental permit,560890,2013-01-07 19:39:46,None,continue
3741124,subcase final VVGB completed,560462,2013-01-07 19:46:16,True,continue
3741124,VVGB positive,560462,2013-01-07 19:46:20,True,continue
3741124,suspension ground applicable,560462,2013-01-07 19:46:22,True,continue
3741124,creating environmental permit decision,560462,2013-01-07 19:46:23,True,continue
3741124,generating decision environmental permit,560462,2013-01-07 19:46:28,True,continue
3741124,phase decision taken,560462,2013-01-07 19:46:38,True,continue
6038724,receive additional information,2670601,2013-01-07 20:37:01,True,continue
6465325,OLO messaging active,560872,2013-01-08 00:15:17,None,continue
6465325,phase application received,560872,2013-01-08 00:15:17,None,continue
6465325,send confirmation receipt,560872,2013-01-08 00:15:19,None,continue
6504010,register submission date request,560872,2013-01-08 08:00:00,None,continue
5325670,register date environmental permit decision,560890,2013-01-08 08:00:00,None,continue
6486839,register submission date request,560912,2013-01-08 08:00:00,None,continue
3741124,register date environmental permit decision,560462,2013-01-08 08:00:00,True,continue
5325670,enter senddate decision environmental permit,560890,2013-01-08 08:00:00,None,continue
6196796,suspend term,2670601,2013-01-08 16:46:55,None,continue
6196796,reason for suspension found,2670601,2013-01-08 16:47:12,None,continue
6434820,OLO messaging active,560912,2013-01-08 18:34:21,None,continue
