Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,outcome
b1_455,Assess_loan_risk,,2004-03-11 22:50:59,Variant 2,2,
b1_448,Check_if_home_insurance_quote_is_requested,,2004-03-11 22:53:07,Variant 33,33,
b1_449,Assess_eligibility,,2004-03-11 22:54:06,Variant 40,40,
b1_458,Loan__application_received,,2004-03-11 23:00:00,Variant 1,1,
b1_449,Prepare_acceptance_pack,,2004-03-11 23:00:03,Variant 40,40,
b1_451,Prepare_acceptance_pack,,2004-03-11 23:02:42,Variant 26,26,
b1_458,Check__application__form_completeness,,2004-03-11 23:03:41,Variant 1,1,
b1_447,Approve_application,,2004-03-11 23:08:38,Variant 13,13,True
b1_447,Loan__application_approved,,2004-03-11 23:08:38,Variant 13,13,True
b1_458,Appraise_property,,2004-03-11 23:10:31,Variant 1,1,
b1_458,Check_credit_history,,2004-03-11 23:10:49,Variant 1,1,
b1_454,Assess_eligibility,,2004-03-11 23:11:08,Variant 6,6,
b1_457,Check_credit_history,,2004-03-11 23:14:17,Variant 13,13,
b1_455,Assess_eligibility,,2004-03-11 23:15:09,Variant 2,2,
b1_458,Assess_loan_risk,,2004-03-11 23:17:58,Variant 1,1,
b1_457,Assess_loan_risk,,2004-03-11 23:19:19,Variant 13,13,
b1_459,Loan__application_received,,2004-03-11 23:30:00,Variant 10,10,
b1_456,Assess_loan_risk,,2004-03-11 23:32:30,Variant 2,2,
b1_455,Loan_application_rejected,,2004-03-11 23:33:25,Variant 2,2,False
b1_455,Reject_application,,2004-03-11 23:33:25,Variant 2,2,
b1_448,Send_acceptance_pack,,2004-03-11 23:37:34,Variant 33,33,
b1_449,Check_if_home_insurance_quote_is_requested,,2004-03-11 23:40:11,Variant 40,40,
b1_454,Prepare_acceptance_pack,,2004-03-11 23:43:05,Variant 6,6,
b1_457,Appraise_property,,2004-03-11 23:54:20,Variant 13,13,
b1_454,Check_if_home_insurance_quote_is_requested,,2004-03-11 23:56:46,Variant 6,6,
b1_454,Send_home_insurance_quote,,2004-03-11 23:59:01,Variant 6,6,
b1_460,Loan__application_received,,2004-03-12 00:00:00,Variant 4,4,
b1_457,Assess_eligibility,,2004-03-12 00:03:40,Variant 13,13,
b1_449,Send_acceptance_pack,,2004-03-12 00:06:13,Variant 40,40,
b1_451,Check_if_home_insurance_quote_is_requested,,2004-03-12 00:06:17,Variant 26,26,
b1_460,Check__application__form_completeness,,2004-03-12 00:07:27,Variant 4,4,
b1_458,Assess_eligibility,,2004-03-12 00:12:54,Variant 1,1,
b1_458,Reject_application,,2004-03-12 00:14:16,Variant 1,1,
b1_458,Loan_application_rejected,,2004-03-12 00:14:16,Variant 1,1,False
b1_449,Verify_repayment_agreement,,2004-03-12 00:14:27,Variant 40,40,
b1_456,Assess_eligibility,,2004-03-12 00:16:02,Variant 2,2,
b1_452,Send_home_insurance_quote,,2004-03-12 00:24:52,Variant 6,6,
b1_456,Loan_application_rejected,,2004-03-12 00:28:19,Variant 2,2,False
b1_456,Reject_application,,2004-03-12 00:28:19,Variant 2,2,
b1_459,Check__application__form_completeness,,2004-03-12 00:29:53,Variant 10,10,
b1_461,Loan__application_received,,2004-03-12 00:30:00,Variant 3,3,
b1_459,Check_credit_history,,2004-03-12 00:30:20,Variant 10,10,
b1_457,Prepare_acceptance_pack,,2004-03-12 00:32:43,Variant 13,13,
b1_451,Send_acceptance_pack,,2004-03-12 00:36:21,Variant 26,26,
b1_459,Appraise_property,,2004-03-12 00:36:38,Variant 10,10,
b1_457,Check_if_home_insurance_quote_is_requested,,2004-03-12 00:37:14,Variant 13,13,
b1_459,Assess_loan_risk,,2004-03-12 00:41:09,Variant 10,10,
b1_448,Verify_repayment_agreement,,2004-03-12 00:41:09,Variant 33,33,
b1_451,Verify_repayment_agreement,,2004-03-12 00:41:59,Variant 26,26,
b1_460,Appraise_property,,2004-03-12 00:51:00,Variant 4,4,
b1_451,Cancel_application,,2004-03-12 00:53:20,Variant 26,26,False
b1_451,Loan__application_canceled,,2004-03-12 00:53:20,Variant 26,26,
b1_462,Loan__application_received,,2004-03-12 01:00:00,Variant 13,13,
b1_452,Verify_repayment_agreement,,2004-03-12 01:00:09,Variant 6,6,
b1_462,Check__application__form_completeness,,2004-03-12 01:04:35,Variant 13,13,
b1_459,Assess_eligibility,,2004-03-12 01:05:57,Variant 10,10,
b1_452,Cancel_application,,2004-03-12 01:08:28,Variant 6,6,False
b1_452,Loan__application_canceled,,2004-03-12 01:08:28,Variant 6,6,
b1_457,Send_home_insurance_quote,,2004-03-12 01:11:47,Variant 13,13,
b1_460,Check_credit_history,,2004-03-12 01:15:58,Variant 4,4,
b1_462,Check_credit_history,,2004-03-12 01:17:09,Variant 13,13,
b1_462,Assess_loan_risk,,2004-03-12 01:18:34,Variant 13,13,
b1_459,Prepare_acceptance_pack,,2004-03-12 01:20:22,Variant 10,10,
b1_457,Verify_repayment_agreement,,2004-03-12 01:29:03,Variant 13,13,
b1_463,Loan__application_received,,2004-03-12 01:30:00,Variant 15,15,
b1_459,Check_if_home_insurance_quote_is_requested,,2004-03-12 01:30:51,Variant 10,10,
b1_449,Cancel_application,,2004-03-12 01:33:17,Variant 40,40,False
b1_449,Loan__application_canceled,,2004-03-12 01:33:17,Variant 40,40,
b1_457,Loan__application_approved,,2004-03-12 01:35:35,Variant 13,13,True
b1_457,Approve_application,,2004-03-12 01:35:35,Variant 13,13,True
b1_459,Send_acceptance_pack,,2004-03-12 01:37:32,Variant 10,10,
b1_459,Verify_repayment_agreement,,2004-03-12 01:38:19,Variant 10,10,
b1_463,Check__application__form_completeness,,2004-03-12 01:49:21,Variant 15,15,
b1_461,Check__application__form_completeness,,2004-03-12 01:49:22,Variant 3,3,
b1_462,Appraise_property,,2004-03-12 01:57:43,Variant 13,13,
b1_464,Loan__application_received,,2004-03-12 02:00:00,Variant 8,8,
b1_461,Check_credit_history,,2004-03-12 18:00:27,Variant 3,3,
b1_462,Assess_eligibility,,2004-03-12 18:03:16,Variant 13,13,
b1_462,Prepare_acceptance_pack,,2004-03-12 18:10:57,Variant 13,13,
b1_459,Cancel_application,,2004-03-12 18:13:21,Variant 10,10,False
b1_459,Loan__application_canceled,,2004-03-12 18:13:21,Variant 10,10,
b1_461,Assess_loan_risk,,2004-03-12 18:14:14,Variant 3,3,
b1_462,Check_if_home_insurance_quote_is_requested,,2004-03-12 18:17:41,Variant 13,13,
b1_448,Loan__application_approved,,2004-03-12 18:27:47,Variant 33,33,True
b1_448,Approve_application,,2004-03-12 18:27:47,Variant 33,33,True
b1_465,Loan__application_received,,2004-03-12 18:30:00,Variant 12,12,
b1_460,Assess_loan_risk,,2004-03-12 18:33:41,Variant 4,4,
b1_454,Verify_repayment_agreement,,2004-03-12 18:34:15,Variant 6,6,
b1_462,Send_home_insurance_quote,,2004-03-12 18:35:08,Variant 13,13,
b1_465,Check__application__form_completeness,,2004-03-12 18:35:47,Variant 12,12,
b1_454,Loan__application_canceled,,2004-03-12 18:38:25,Variant 6,6,
b1_454,Cancel_application,,2004-03-12 18:38:25,Variant 6,6,False
b1_465,Return_application_back_to_applicant,,2004-03-12 18:39:22,Variant 12,12,
b1_461,Appraise_property,,2004-03-12 18:46:04,Variant 3,3,
b1_460,Assess_eligibility,,2004-03-12 18:53:37,Variant 4,4,
b1_466,Loan__application_received,,2004-03-12 19:00:00,Variant 1,1,
b1_465,Receive_updated_application,,2004-03-12 19:03:28,Variant 12,12,
b1_465,Check__application__form_completeness,,2004-03-12 19:04:47,Variant 12,12,
b1_464,Check__application__form_completeness,,2004-03-12 19:09:23,Variant 8,8,
b1_465,Appraise_property,,2004-03-12 19:11:33,Variant 12,12,
b1_460,Prepare_acceptance_pack,,2004-03-12 19:13:02,Variant 4,4,
b1_460,Check_if_home_insurance_quote_is_requested,,2004-03-12 19:13:33,Variant 4,4,
b1_464,Check_credit_history,,2004-03-12 19:14:59,Variant 8,8,
b1_462,Verify_repayment_agreement,,2004-03-12 19:15:12,Variant 13,13,
b1_465,Check_credit_history,,2004-03-12 19:17:25,Variant 12,12,
b1_464,Assess_loan_risk,,2004-03-12 19:19:08,Variant 8,8,
b1_460,Send_acceptance_pack,,2004-03-12 19:23:43,Variant 4,4,
b1_464,Appraise_property,,2004-03-12 19:24:24,Variant 8,8,
b1_467,Loan__application_received,,2004-03-12 19:30:00,Variant 2,2,
b1_464,Assess_eligibility,,2004-03-12 19:30:17,Variant 8,8,
b1_462,Approve_application,,2004-03-12 19:32:41,Variant 13,13,True
b1_462,Loan__application_approved,,2004-03-12 19:32:41,Variant 13,13,True
b1_465,Assess_loan_risk,,2004-03-12 19:38:36,Variant 12,12,
b1_465,Assess_eligibility,,2004-03-12 19:44:29,Variant 12,12,
b1_463,Check_credit_history,,2004-03-12 19:52:02,Variant 15,15,
b1_463,Appraise_property,,2004-03-12 19:55:46,Variant 15,15,
b1_460,Verify_repayment_agreement,,2004-03-12 19:59:50,Variant 4,4,
b1_468,Loan__application_received,,2004-03-12 20:00:00,Variant 1,1,
b1_464,Prepare_acceptance_pack,,2004-03-12 20:06:56,Variant 8,8,
b1_465,Loan_application_rejected,,2004-03-12 20:25:15,Variant 12,12,False
b1_465,Reject_application,,2004-03-12 20:25:15,Variant 12,12,
b1_463,Assess_loan_risk,,2004-03-12 20:25:20,Variant 15,15,
b1_469,Loan__application_received,,2004-03-12 20:30:00,Variant 15,15,
b1_463,Assess_eligibility,,2004-03-12 20:30:35,Variant 15,15,
b1_469,Check__application__form_completeness,,2004-03-12 20:42:50,Variant 15,15,
b1_463,Prepare_acceptance_pack,,2004-03-12 20:49:10,Variant 15,15,
b1_461,Assess_eligibility,,2004-03-12 20:50:18,Variant 3,3,
b1_469,Check_credit_history,,2004-03-12 20:58:54,Variant 15,15,
b1_470,Loan__application_received,,2004-03-12 21:00:00,Variant 13,13,
b1_469,Appraise_property,,2004-03-12 21:05:44,Variant 15,15,
b1_469,Assess_loan_risk,,2004-03-12 21:07:34,Variant 15,15,
b1_467,Check__application__form_completeness,,2004-03-12 21:13:00,Variant 2,2,
b1_466,Check__application__form_completeness,,2004-03-12 21:14:06,Variant 1,1,
b1_464,Check_if_home_insurance_quote_is_requested,,2004-03-12 21:15:11,Variant 8,8,
b1_468,Check__application__form_completeness,,2004-03-12 21:17:52,Variant 1,1,
b1_467,Check_credit_history,,2004-03-12 21:19:46,Variant 2,2,
b1_469,Assess_eligibility,,2004-03-12 21:22:29,Variant 15,15,
b1_466,Appraise_property,,2004-03-12 21:23:44,Variant 1,1,
b1_469,Prepare_acceptance_pack,,2004-03-12 21:23:53,Variant 15,15,
b1_461,Reject_application,,2004-03-12 21:25:13,Variant 3,3,
b1_461,Loan_application_rejected,,2004-03-12 21:25:13,Variant 3,3,False
b1_471,Loan__application_received,,2004-03-12 21:30:00,Variant 21,21,
b1_468,Appraise_property,,2004-03-12 21:30:47,Variant 1,1,
b1_460,Loan__application_canceled,,2004-03-12 21:35:34,Variant 4,4,False
b1_460,Cancel_application,,2004-03-12 21:35:34,Variant 4,4,
b1_467,Appraise_property,,2004-03-12 21:42:57,Variant 2,2,
b1_463,Check_if_home_insurance_quote_is_requested,,2004-03-12 21:46:33,Variant 15,15,
b1_468,Check_credit_history,,2004-03-12 21:47:56,Variant 1,1,
b1_467,Assess_loan_risk,,2004-03-12 21:48:33,Variant 2,2,
b1_464,Send_home_insurance_quote,,2004-03-12 21:52:35,Variant 8,8,
b1_471,Check__application__form_completeness,,2004-03-12 21:54:07,Variant 21,21,
b1_464,Verify_repayment_agreement,,2004-03-12 21:59:08,Variant 8,8,
b1_472,Loan__application_received,,2004-03-12 22:00:00,Variant 5,5,
b1_469,Check_if_home_insurance_quote_is_requested,,2004-03-12 22:01:58,Variant 15,15,
b1_467,Assess_eligibility,,2004-03-12 22:02:30,Variant 2,2,
b1_471,Return_application_back_to_applicant,,2004-03-12 22:07:47,Variant 21,21,
b1_472,Check__application__form_completeness,,2004-03-12 22:16:18,Variant 5,5,
b1_466,Check_credit_history,,2004-03-12 22:21:32,Variant 1,1,
b1_469,Send_acceptance_pack,,2004-03-12 22:22:09,Variant 15,15,
b1_463,Send_acceptance_pack,,2004-03-12 22:22:46,Variant 15,15,
b1_473,Loan__application_received,,2004-03-12 22:30:00,Variant 13,13,
b1_472,Appraise_property,,2004-03-12 22:32:18,Variant 5,5,
b1_471,Receive_updated_application,,2004-03-12 22:33:47,Variant 21,21,
b1_467,Loan_application_rejected,,2004-03-12 22:34:34,Variant 2,2,False
b1_467,Reject_application,,2004-03-12 22:34:34,Variant 2,2,
b1_471,Check__application__form_completeness,,2004-03-12 22:35:15,Variant 21,21,
b1_472,Check_credit_history,,2004-03-12 22:35:42,Variant 5,5,
b1_472,Assess_loan_risk,,2004-03-12 22:39:07,Variant 5,5,
b1_469,Verify_repayment_agreement,,2004-03-12 22:51:08,Variant 15,15,
b1_471,Check_credit_history,,2004-03-12 22:55:44,Variant 21,21,
b1_474,Loan__application_received,,2004-03-12 23:00:00,Variant 1,1,
b1_464,Loan__application_canceled,,2004-03-12 23:06:02,Variant 8,8,
b1_464,Cancel_application,,2004-03-12 23:06:02,Variant 8,8,False
b1_469,Approve_application,,2004-03-12 23:18:27,Variant 15,15,True
b1_469,Loan__application_approved,,2004-03-12 23:18:27,Variant 15,15,
b1_473,Check__application__form_completeness,,2004-03-12 23:22:32,Variant 13,13,
b1_470,Check__application__form_completeness,,2004-03-12 23:24:35,Variant 13,13,
b1_471,Appraise_property,,2004-03-12 23:25:30,Variant 21,21,
b1_475,Loan__application_received,,2004-03-12 23:30:00,Variant 41,41,
b1_471,Assess_loan_risk,,2004-03-12 23:38:28,Variant 21,21,
b1_468,Assess_loan_risk,,2004-03-12 23:39:34,Variant 1,1,
b1_466,Assess_loan_risk,,2004-03-12 23:40:40,Variant 1,1,
b1_463,Verify_repayment_agreement,,2004-03-12 23:47:03,Variant 15,15,
b1_473,Check_credit_history,,2004-03-12 23:55:01,Variant 13,13,
b1_475,Check__application__form_completeness,,2004-03-12 23:56:35,Variant 41,41,
b1_471,Assess_eligibility,,2004-03-12 23:57:43,Variant 21,21,
b1_468,Assess_eligibility,,2004-03-12 23:59:55,Variant 1,1,
b1_476,Loan__application_received,,2004-03-13 00:00:00,Variant 13,13,
b1_473,Assess_loan_risk,,2004-03-13 00:00:26,Variant 13,13,
b1_476,Check__application__form_completeness,,2004-03-13 00:04:36,Variant 13,13,
b1_472,Assess_eligibility,,2004-03-13 00:06:09,Variant 5,5,
b1_468,Reject_application,,2004-03-13 00:08:23,Variant 1,1,False
b1_468,Loan_application_rejected,,2004-03-13 00:08:23,Variant 1,1,
b1_476,Check_credit_history,,2004-03-13 00:09:01,Variant 13,13,
b1_463,Loan__application_approved,,2004-03-13 00:10:29,Variant 15,15,
b1_463,Approve_application,,2004-03-13 00:10:29,Variant 15,15,True
b1_475,Return_application_back_to_applicant,,2004-03-13 00:12:07,Variant 41,41,
b1_476,Assess_loan_risk,,2004-03-13 00:12:25,Variant 13,13,
b1_475,Receive_updated_application,,2004-03-13 00:16:53,Variant 41,41,
b1_476,Appraise_property,,2004-03-13 00:17:08,Variant 13,13,
b1_471,Reject_application,,2004-03-13 00:22:16,Variant 21,21,
b1_471,Loan_application_rejected,,2004-03-13 00:22:16,Variant 21,21,False
b1_477,Loan__application_received,,2004-03-13 00:30:00,Variant 1,1,
b1_470,Check_credit_history,,2004-03-13 00:32:38,Variant 13,13,
b1_472,Prepare_acceptance_pack,,2004-03-13 00:34:42,Variant 5,5,
b1_466,Assess_eligibility,,2004-03-13 00:35:00,Variant 1,1,
b1_472,Check_if_home_insurance_quote_is_requested,,2004-03-13 00:37:51,Variant 5,5,
b1_470,Assess_loan_risk,,2004-03-13 00:41:35,Variant 13,13,
b1_474,Check__application__form_completeness,,2004-03-13 00:51:25,Variant 1,1,
b1_476,Assess_eligibility,,2004-03-13 00:52:50,Variant 13,13,
b1_472,Send_home_insurance_quote,,2004-03-13 00:59:07,Variant 5,5,
b1_478,Loan__application_received,,2004-03-13 01:00:00,Variant 2,2,
b1_473,Appraise_property,,2004-03-13 01:11:19,Variant 13,13,
b1_477,Check__application__form_completeness,,2004-03-13 01:11:46,Variant 1,1,
b1_475,Check__application__form_completeness,,2004-03-13 01:14:31,Variant 41,41,
b1_478,Check__application__form_completeness,,2004-03-13 01:17:20,Variant 2,2,
b1_475,Check_credit_history,,2004-03-13 01:22:38,Variant 41,41,
b1_474,Appraise_property,,2004-03-13 01:23:04,Variant 1,1,
b1_475,Assess_loan_risk,,2004-03-13 01:25:32,Variant 41,41,
b1_479,Loan__application_received,,2004-03-13 01:30:00,Variant 1,1,
b1_473,Assess_eligibility,,2004-03-13 01:36:34,Variant 13,13,
b1_473,Prepare_acceptance_pack,,2004-03-13 01:37:52,Variant 13,13,
b1_474,Check_credit_history,,2004-03-13 01:39:01,Variant 1,1,
b1_466,Loan_application_rejected,,2004-03-13 01:42:44,Variant 1,1,
b1_466,Reject_application,,2004-03-13 01:42:44,Variant 1,1,False
b1_479,Check__application__form_completeness,,2004-03-13 01:43:49,Variant 1,1,
b1_472,Verify_repayment_agreement,,2004-03-13 01:44:04,Variant 5,5,
b1_477,Appraise_property,,2004-03-13 01:46:46,Variant 1,1,
b1_470,Appraise_property,,2004-03-13 01:50:52,Variant 13,13,
b1_473,Check_if_home_insurance_quote_is_requested,,2004-03-13 01:51:06,Variant 13,13,
b1_472,Loan__application_canceled,,2004-03-13 01:55:29,Variant 5,5,
b1_472,Cancel_application,,2004-03-13 01:55:29,Variant 5,5,False
b1_476,Prepare_acceptance_pack,,2004-03-13 01:55:48,Variant 13,13,
b1_480,Loan__application_received,,2004-03-13 02:00:00,Variant 5,5,
b1_479,Appraise_property,,2004-03-15 18:01:03,Variant 1,1,
b1_477,Check_credit_history,,2004-03-15 18:03:51,Variant 1,1,
b1_474,Assess_loan_risk,,2004-03-15 18:05:28,Variant 1,1,
b1_475,Appraise_property,,2004-03-15 18:05:44,Variant 41,41,
b1_478,Check_credit_history,,2004-03-15 18:10:52,Variant 2,2,
b1_479,Check_credit_history,,2004-03-15 18:11:53,Variant 1,1,
b1_473,Send_home_insurance_quote,,2004-03-15 18:12:45,Variant 13,13,
b1_478,Appraise_property,,2004-03-15 18:13:18,Variant 2,2,
b1_477,Assess_loan_risk,,2004-03-15 18:15:44,Variant 1,1,
b1_479,Assess_loan_risk,,2004-03-15 18:18:16,Variant 1,1,
b1_470,Assess_eligibility,,2004-03-15 18:18:17,Variant 13,13,
b1_478,Assess_loan_risk,,2004-03-15 18:20:30,Variant 2,2,
b1_473,Verify_repayment_agreement,,2004-03-15 18:25:33,Variant 13,13,
b1_475,Assess_eligibility,,2004-03-15 18:29:58,Variant 41,41,
b1_481,Loan__application_received,,2004-03-15 18:30:00,Variant 4,4,
b1_479,Assess_eligibility,,2004-03-15 18:30:38,Variant 1,1,
b1_479,Reject_application,,2004-03-15 18:32:50,Variant 1,1,
b1_479,Loan_application_rejected,,2004-03-15 18:32:50,Variant 1,1,False
b1_480,Check__application__form_completeness,,2004-03-15 18:33:46,Variant 5,5,
b1_481,Check__application__form_completeness,,2004-03-15 18:35:10,Variant 4,4,
b1_478,Assess_eligibility,,2004-03-15 18:35:57,Variant 2,2,
b1_477,Assess_eligibility,,2004-03-15 18:37:05,Variant 1,1,
b1_473,Loan__application_approved,,2004-03-15 18:37:16,Variant 13,13,
b1_473,Approve_application,,2004-03-15 18:37:16,Variant 13,13,True
b1_480,Appraise_property,,2004-03-15 18:41:22,Variant 5,5,
b1_470,Prepare_acceptance_pack,,2004-03-15 18:45:29,Variant 13,13,
b1_478,Reject_application,,2004-03-15 18:48:50,Variant 2,2,
b1_478,Loan_application_rejected,,2004-03-15 18:48:50,Variant 2,2,False
b1_481,Appraise_property,,2004-03-15 18:55:26,Variant 4,4,
b1_475,Prepare_acceptance_pack,,2004-03-15 18:57:04,Variant 41,41,
b1_480,Check_credit_history,,2004-03-15 18:57:25,Variant 5,5,
b1_482,Loan__application_received,,2004-03-15 19:00:00,Variant 4,4,
b1_476,Check_if_home_insurance_quote_is_requested,,2004-03-15 19:00:10,Variant 13,13,
b1_480,Assess_loan_risk,,2004-03-15 19:02:09,Variant 5,5,
b1_475,Check_if_home_insurance_quote_is_requested,,2004-03-15 19:02:54,Variant 41,41,
b1_477,Loan_application_rejected,,2004-03-15 19:05:11,Variant 1,1,False
b1_477,Reject_application,,2004-03-15 19:05:11,Variant 1,1,
b1_474,Assess_eligibility,,2004-03-15 19:12:32,Variant 1,1,
b1_470,Check_if_home_insurance_quote_is_requested,,2004-03-15 19:21:47,Variant 13,13,
b1_474,Loan_application_rejected,,2004-03-15 19:27:35,Variant 1,1,False
b1_474,Reject_application,,2004-03-15 19:27:35,Variant 1,1,
b1_480,Assess_eligibility,,2004-03-15 19:29:52,Variant 5,5,
b1_483,Loan__application_received,,2004-03-15 19:30:00,Variant 7,7,
b1_482,Check__application__form_completeness,,2004-03-15 19:40:55,Variant 4,4,
b1_482,Appraise_property,,2004-03-15 19:43:52,Variant 4,4,
b1_476,Send_home_insurance_quote,,2004-03-15 19:44:25,Variant 13,13,
b1_483,Check__application__form_completeness,,2004-03-15 19:46:01,Variant 7,7,
b1_483,Appraise_property,,2004-03-15 19:53:52,Variant 7,7,
b1_484,Loan__application_received,,2004-03-15 20:00:00,Variant 3,3,
b1_480,Prepare_acceptance_pack,,2004-03-15 20:03:56,Variant 5,5,
b1_482,Check_credit_history,,2004-03-15 20:04:09,Variant 4,4,
b1_476,Verify_repayment_agreement,,2004-03-15 20:04:51,Variant 13,13,
b1_480,Check_if_home_insurance_quote_is_requested,,2004-03-15 20:12:37,Variant 5,5,
b1_476,Approve_application,,2004-03-15 20:17:00,Variant 13,13,True
b1_476,Loan__application_approved,,2004-03-15 20:17:00,Variant 13,13,
b1_480,Send_home_insurance_quote,,2004-03-15 20:17:56,Variant 5,5,
b1_483,Check_credit_history,,2004-03-15 20:21:35,Variant 7,7,
b1_481,Check_credit_history,,2004-03-15 20:22:07,Variant 4,4,
b1_481,Assess_loan_risk,,2004-03-15 20:28:02,Variant 4,4,
b1_485,Loan__application_received,,2004-03-15 20:30:00,Variant 2,2,
b1_470,Send_home_insurance_quote,,2004-03-15 20:30:50,Variant 13,13,
b1_480,Verify_repayment_agreement,,2004-03-15 20:41:00,Variant 5,5,
b1_484,Check__application__form_completeness,,2004-03-15 20:46:17,Variant 3,3,
b1_480,Loan__application_canceled,,2004-03-15 20:48:18,Variant 5,5,False
b1_480,Cancel_application,,2004-03-15 20:48:18,Variant 5,5,
b1_482,Assess_loan_risk,,2004-03-15 20:48:56,Variant 4,4,
b1_484,Check_credit_history,,2004-03-15 20:51:07,Variant 3,3,
b1_475,Send_acceptance_pack,,2004-03-15 20:53:45,Variant 41,41,
b1_470,Verify_repayment_agreement,,2004-03-15 20:55:33,Variant 13,13,
b1_481,Assess_eligibility,,2004-03-15 20:56:51,Variant 4,4,
b1_482,Assess_eligibility,,2004-03-15 20:58:32,Variant 4,4,
b1_486,Loan__application_received,,2004-03-15 21:00:00,Variant 17,17,
b1_475,Verify_repayment_agreement,,2004-03-15 21:09:28,Variant 41,41,
b1_470,Approve_application,,2004-03-15 21:11:38,Variant 13,13,True
b1_470,Loan__application_approved,,2004-03-15 21:11:38,Variant 13,13,True
b1_483,Assess_loan_risk,,2004-03-15 21:12:23,Variant 7,7,
b1_486,Check__application__form_completeness,,2004-03-15 21:13:44,Variant 17,17,
b1_485,Check__application__form_completeness,,2004-03-15 21:14:10,Variant 2,2,
b1_485,Check_credit_history,,2004-03-15 21:15:23,Variant 2,2,
b1_486,Assess_loan_risk,,2004-03-15 21:22:21,Variant 17,17,
b1_486,Check_credit_history,,2004-03-15 21:22:21,Variant 17,17,
b1_485,Appraise_property,,2004-03-15 21:25:35,Variant 2,2,
b1_487,Loan__application_received,,2004-03-15 21:30:00,Variant 8,8,
b1_483,Assess_eligibility,,2004-03-15 21:30:33,Variant 7,7,
b1_484,Assess_loan_risk,,2004-03-15 21:35:02,Variant 3,3,
b1_475,Approve_application,,2004-03-15 21:35:09,Variant 41,41,True
b1_475,Loan__application_approved,,2004-03-15 21:35:09,Variant 41,41,True
b1_487,Check__application__form_completeness,,2004-03-15 21:36:42,Variant 8,8,
b1_482,Prepare_acceptance_pack,,2004-03-15 21:38:55,Variant 4,4,
b1_487,Check_credit_history,,2004-03-15 21:44:48,Variant 8,8,
b1_487,Assess_loan_risk,,2004-03-15 21:49:36,Variant 8,8,
b1_485,Assess_loan_risk,,2004-03-15 21:51:28,Variant 2,2,
b1_487,Appraise_property,,2004-03-15 21:54:44,Variant 8,8,
b1_486,Appraise_property,,2004-03-15 21:55:44,Variant 17,17,
b1_488,Loan__application_received,,2004-03-15 22:00:00,Variant 10,10,
b1_488,Check__application__form_completeness,,2004-03-15 22:04:06,Variant 10,10,
b1_481,Prepare_acceptance_pack,,2004-03-15 22:06:25,Variant 4,4,
b1_485,Assess_eligibility,,2004-03-15 22:07:22,Variant 2,2,
b1_482,Check_if_home_insurance_quote_is_requested,,2004-03-15 22:12:00,Variant 4,4,
b1_482,Send_acceptance_pack,,2004-03-15 22:18:10,Variant 4,4,
b1_485,Loan_application_rejected,,2004-03-15 22:25:51,Variant 2,2,
b1_485,Reject_application,,2004-03-15 22:25:51,Variant 2,2,False
b1_487,Assess_eligibility,,2004-03-15 22:27:03,Variant 8,8,
b1_482,Verify_repayment_agreement,,2004-03-15 22:28:40,Variant 4,4,
b1_489,Loan__application_received,,2004-03-15 22:30:00,Variant 1,1,
b1_482,Cancel_application,,2004-03-15 22:32:33,Variant 4,4,False
b1_482,Loan__application_canceled,,2004-03-15 22:32:33,Variant 4,4,
b1_489,Check__application__form_completeness,,2004-03-15 22:33:57,Variant 1,1,
b1_489,Appraise_property,,2004-03-15 22:34:27,Variant 1,1,
b1_487,Prepare_acceptance_pack,,2004-03-15 22:43:40,Variant 8,8,
b1_486,Assess_eligibility,,2004-03-15 22:55:16,Variant 17,17,
b1_490,Loan__application_received,,2004-03-15 23:00:00,Variant 1,1,
b1_481,Check_if_home_insurance_quote_is_requested,,2004-03-15 23:00:30,Variant 4,4,
b1_488,Check_credit_history,,2004-03-15 23:01:57,Variant 10,10,
b1_488,Appraise_property,,2004-03-15 23:03:46,Variant 10,10,
b1_486,Prepare_acceptance_pack,,2004-03-15 23:04:55,Variant 17,17,
b1_490,Check__application__form_completeness,,2004-03-15 23:05:36,Variant 1,1,
b1_481,Send_acceptance_pack,,2004-03-15 23:05:43,Variant 4,4,
b1_489,Check_credit_history,,2004-03-15 23:09:30,Variant 1,1,
b1_483,Prepare_acceptance_pack,,2004-03-15 23:09:55,Variant 7,7,
b1_490,Appraise_property,,2004-03-15 23:20:07,Variant 1,1,
b1_484,Appraise_property,,2004-03-15 23:21:53,Variant 3,3,
b1_483,Check_if_home_insurance_quote_is_requested,,2004-03-15 23:23:50,Variant 7,7,
b1_486,Check_if_home_insurance_quote_is_requested,,2004-03-15 23:28:55,Variant 17,17,
b1_481,Verify_repayment_agreement,,2004-03-15 23:29:20,Variant 4,4,
b1_484,Assess_eligibility,,2004-03-15 23:29:58,Variant 3,3,
b1_491,Loan__application_received,,2004-03-15 23:30:00,Variant 22,22,
b1_488,Assess_loan_risk,,2004-03-15 23:30:27,Variant 10,10,
b1_490,Check_credit_history,,2004-03-15 23:33:59,Variant 1,1,
b1_483,Send_acceptance_pack,,2004-03-15 23:34:06,Variant 7,7,
b1_488,Assess_eligibility,,2004-03-15 23:35:47,Variant 10,10,
b1_488,Prepare_acceptance_pack,,2004-03-15 23:36:33,Variant 10,10,
b1_489,Assess_loan_risk,,2004-03-15 23:39:44,Variant 1,1,
